|chapter|sec|no|content|lang
501|6|50|50|亞倫的兒子是以利亞撒；以利亞撒的兒子是非尼哈；非尼哈的兒子是亞比書；|zh
502|6|50|50|And these are the sons of Aaron: Eleazar his son, Phinehas his son, Abishua his son,|en
503|6|51|51|亞比書的兒子是布基；布基的兒子是烏西；烏西的兒子是西拉希雅；|zh
504|6|51|51|Bukki his son, Uzzi his son, Zerahiah his son,|en
505|6|52|52|西拉希雅的兒子是米拉約；米拉約的兒子是亞瑪利雅；亞瑪利雅的兒子是亞希突；|zh
506|6|52|52|Meraioth his son, Amariah his son, Ahitub his son,|en
507|6|53|53|亞希突的兒子是撒督；撒督的兒子是亞希瑪斯。|zh
508|6|53|53|Zadok his son, Ahimaaz his son.|en
509|6|54|54|他們的住處按著境內的營寨，記在下面：哥轄族亞倫的子孫先拈鬮得地，|zh
510|6|54|54|Now these are their living-places, the limits inside which they were to put up their tents: to the sons of Aaron, of the families of the Kohathites, because they had the first selection,|en
511|6|55|55|在猶大地中得了希伯崙和四圍的郊野；|zh
512|6|55|55|To them they gave Hebron and its outskirts in the land of Judah;|en
513|6|56|56|只是屬城的田地和村莊都為耶孚尼的兒子迦勒所得。|zh
514|6|56|56|But the open country of the town, and the small places round it, they gave to Caleb, the son of Jephunneh.|en
515|6|57|57|亞倫的子孫得了逃城希伯崙，又得了立拿與其郊野，雅提珥、以實提莫與其郊野；|zh
516|6|57|57|And to the sons of Aaron they gave Hebron, the town to which men might go in flight and be safe, and Libnah with its outskirts, and Jattir, and Eshtemoa with its outskirts,|en
517|6|58|58|希崙與其郊野，底璧與其郊野，|zh
518|6|58|58|And Hilen with its outskirts, Debir with its outskirts,|en
519|6|59|59|亞珊與其郊野，伯示麥與其郊野。|zh
520|6|59|59|And Ashan with its outskirts, and Beth-shemesh with its outskirts;|en
521|6|60|60|在便雅憫支派的地中，得了迦巴與其郊野，阿勒篾與其郊野，亞拿突與其郊野。他們諸家所得的城共十三座。|zh
522|6|60|60|And from the tribe of Benjamin: Geba with its outskirts, and Alemeth with its outskirts, and Anathoth with its outskirts. All their towns among their families were thirteen towns.|en
523|6|61|61|哥轄族其餘的人又拈鬮，在瑪拿西半支派的地中得了十座城。|zh
524|6|61|61|And to the rest of the sons of Kohath there were given by the Lord's decision ten towns out of the families of the tribe of Ephraim and out of the tribe of Dan and out of the half-tribe of Manasseh.|en
525|6|62|62|革順族按著宗族，在以薩迦支派的地中，亞設支派的地中，拿弗他利支派的地中，巴珊內瑪拿西支派的地中，得了十三座城。|zh
526|6|62|62|And to the sons of Gershom, by their families, out of the tribe of Issachar, and out of the tribe of Asher, and out of the tribe of Naphtali, and out of the tribe of Manasseh in Bashan, thirteen towns.|en
527|6|63|63|米拉利族按著宗族拈鬮，在流便支派的地中，迦得支派的地中，西布倫支派的地中，得了十二座城。|zh
528|6|63|63|And to the sons of Merari, by their families, twelve towns were given by the Lord's decision, out of the tribe of Reuben, and out of the tribe of Gad, and out of the tribe of Zebulun.|en
529|6|64|64|以色列人將這些城與其郊野給了利未人。|zh
530|6|64|64|And the children of Israel gave to the Levites the towns with their outskirts.|en
531|6|65|65|這以上錄名的城，在猶大、西緬、便雅憫三支派的地中，以色列人拈鬮給了他們。|zh
532|6|65|65|And they gave by the Lord's decision out of the tribe of the children of Judah, and out of the tribe of the children of Simeon, and out of the tribe of the children of Benjamin, these towns whose names are given.|en
533|6|66|66|哥轄族中有幾家在以法蓮支派的地中也得了城邑，|zh
534|6|66|66|And to the families of the sons of Kohath were given towns by the Lord's decision out of the tribe of Ephraim.|en
535|6|67|67|在以法蓮山地得了逃城示劍與其郊野，又得了基色與其郊野，|zh
536|6|67|67|And they gave them the town to which men might go in flight and be safe, Shechem in the hill-country of Ephraim with its outskirts, and Gezer with its outskirts,|en
537|6|68|68|約緬與其郊野，伯和崙與其郊野，|zh
538|6|68|68|And Jokmeam with its outskirts, and Beth-horon with its outskirts,|en
539|6|69|69|亞雅崙與其郊野，迦特臨門與其郊野。|zh
540|6|69|69|And Aijalon with its outskirts, and Gath-rimmon with its outskirts;|en
541|6|70|70|哥轄族其餘的人在瑪拿西半支派的地中得了亞乃與其郊野，比連與其郊野。|zh
542|6|70|70|And out of the half-tribe of Manasseh, Aner with its outskirts, and Bileam with its outskirts, for the rest of the family of the sons of Kohath.|en
543|6|71|71|革順族在瑪拿西半支派的地中得了巴珊的哥蘭與其郊野，亞斯他錄與其郊野；|zh
544|6|71|71|To the sons of Gershom were given, out of the family of the half-tribe of Manasseh, Golan in Bashan with its outskirts, and Ashtaroth with its outskirts;|en
545|6|72|72|又在以薩迦支派的地中得了基低斯與其郊野，大比拉與其郊野，|zh
546|6|72|72|And out of the tribe of Issachar, Kedesh with its outskirts, and Daberath with its outskirts,|en
547|6|73|73|拉末與其郊野，亞年與其郊野；|zh
548|6|73|73|And Ramoth with its outskirts, and Anem with its outskirts;|en
549|6|74|74|在亞設支派的地中得了瑪沙與其郊野，押頓與其郊野，|zh
550|6|74|74|And out of the tribe of Asher, Mashal with its outskirts, and Abdon with its outskirts,|en
551|6|75|75|戶割與其郊野，利合與其郊野；|zh
552|6|75|75|And Hukok with its outskirts, and Rehob with its outskirts;|en
553|6|76|76|在拿弗他利支派的地中得了加利利的基低斯與其郊野，哈們與其郊野，基列亭與其郊野。|zh
554|6|76|76|And out of the tribe of Naphtali, Kedesh in Galilee with its outskirts, and Hammon with its outskirts, and Kiriathaim with its outskirts.|en
555|6|77|77|還有米拉利族的人在西布倫支派的地中得了臨摩挪與其郊野，他泊與其郊野；|zh
556|6|77|77|To the rest of the Levites, the sons of Merari, were given, out of the tribe of Zebulun, Rimmono with its outskirts, Tabor with its outskirts;|en
557|6|78|78|又在耶利哥的約但河東，在流便支派的地中得了曠野的比悉與其郊野，雅哈撒與其郊野，|zh
558|6|78|78|And on the other side of Jordan, at Jericho, on the east side of Jordan, were given them, out of the tribe of Reuben, Bezer in the waste land with its outskirts, and Jahzah with its outskirts,|en
559|6|79|79|基底莫與其郊野，米法押與其郊野；|zh
560|6|79|79|And Kedemoth with its outskirts, and Mephaath with its outskirts;|en
561|6|80|80|又在迦得支派的地中得了基列的拉末與其郊野，瑪哈念與其郊野，|zh
562|6|80|80|And out of the tribe of Gad, Ramoth in Gilead with its outskirts, and Mahanaim with its outskirts,|en
563|6|81|81|希實本與其郊野，雅謝與其郊野。|zh
564|6|81|81|And Heshbon with its outskirts, and Jazer with its outskirts.|en
565|7|1|1|以薩迦的兒子是陀拉、普瓦、雅述(創四六13是約伯)、伸崙，共四人。|zh
566|7|1|1|And of the sons of Issachar: Tola and Puah, Jashub and Shimron, four.|en
567|7|2|2|陀拉的兒子是烏西、利法雅、耶勒、雅買、易伯散、示母利，都是陀拉的族長，是大能的勇士。到大衛年間，他們的人數共有二萬二千六百名。|zh
568|7|2|2|And the sons of Tola: Uzzi and Rephaiah and Jeriel and Jahmai and Ibsam and Shemuel, heads of their families; they were men of war; in the record of their generations their number in the time of David was twenty-two thousand, six hundred.|en
569|7|3|3|烏西的兒子是伊斯拉希；伊斯拉希的兒子是米迦勒、俄巴底亞、約珥、伊示雅，共五人，都是族長。|zh
570|7|3|3|And the sons of Uzzi; Izrahiah; and the sons of Izrahiah: Michael and Obadiah and Joel and Isshiah, five; all of them chiefs.|en
571|7|4|4|他們所率領的，按著宗族出戰的軍隊，共有三萬六千人，因為他們的妻和子眾多。|zh
572|7|4|4|And with them, recorded in generations by their families, were bands of fighting-men, thirty-six thousand of them, for they had a great number of wives and sons.|en
573|7|5|5|他們的族弟兄在以薩迦各族中都是大能的勇士，按著家譜計算共有八萬七千人。|zh
574|7|5|5|And there were recorded among all the families of Issachar, great men of war, eighty-seven thousand.|en
575|7|6|6|便雅憫的兒子是比拉、比結、耶疊，共三人。|zh
576|7|6|6|The sons of Benjamin: Bela and Becher and Jediael, three.|en
577|7|7|7|比拉的兒子是以斯本、烏西、烏薛、耶利摩、以利，共五人，都是族長，是大能的勇士。按著家譜計算，他們的子孫共有二萬二千零三十四人。|zh
578|7|7|7|And the sons of Bela: Ezbon and Uzzi and Uzziel and Jerimoth and Iri, five; heads of their families, great men of war; there were twenty-two thousand and thirty-four of them recorded by their families.|en
579|7|8|8|比結的兒子是細米拉、約阿施、以利以謝、以利約乃、暗利、耶利摩、亞比雅、亞拿突、亞拉篾。這都是比結的兒子。|zh
580|7|8|8|And the sons of Becher: Zemirah and Joash and Eliezer and Elioenai and Omri and Jerimoth and Abijah and Anathoth and Alemeth. All these were the sons of Becher.|en
581|7|9|9|他們都是族長，是大能的勇士。按著家譜計算，他們的子孫共有二萬零二百人。|zh
582|7|9|9|And they were recorded by their generations, heads of their families, great men of war, twenty thousand, two hundred.|en
583|7|10|10|耶疊的兒子是比勒罕；比勒罕的兒子是耶烏施、便雅憫、以忽、基拿拿、細坦、他施、亞希沙哈。|zh
584|7|10|10|And the sons of Jediael: Bilhan; and the sons of Bilhan: Jeush and Benjamin and Ehud and Chenaanah and Zethan and Tarshish and Ahishahar.|en
585|7|11|11|這都是耶疊的兒子，都是族長，是大能的勇士；他們的子孫能上陣打仗的，共有一萬七千二百人。|zh
586|7|11|11|All these were the sons of Jediael, by the heads of their families, seventeen thousand, two hundred men of war, able to go out with the army for war.|en
587|7|12|12|還有以珥的兒子書品、戶品，並亞黑的兒子戶伸。|zh
588|7|12|12|And Shuppim and Huppim. The sons of Dan, Hushim his son, one.|en
589|7|13|13|拿弗他利的兒子是雅薛、沽尼、耶色、沙龍。這都是辟拉的子孫。|zh
590|7|13|13|The sons of Naphtali: Jahziel and Guni and Jezer and Shallum, the sons of Bilhah.|en
591|7|14|14|瑪拿西的兒子亞斯列是他妾亞蘭人所生的，又生了基列之父瑪吉。|zh
592|7|14|14|The sons of Manasseh by his servant-wife, the Aramaean woman: she gave birth to Machir, the father of Gilead;|en
593|7|15|15|瑪吉娶的妻是戶品、書品的妹子，名叫瑪迦。瑪拿西的次子名叫西羅非哈；西羅非哈但有幾個女兒。|zh
594|7|15|15|(And Gilead took a wife, whose name was Maacah, and his sister's name was Hammoleketh;) and the name of his brother was Zelophehad, who was the father of daughters.|en
595|7|16|16|瑪吉的妻瑪迦生了一個兒子，起名叫毗利施。毗利施的兄弟名叫示利施；示利施的兒子是烏蘭和利金。|zh
596|7|16|16|And Maacah, the wife of Gilead, gave birth to a son to whom she gave the name Peresh; and his brother was named Sheresh; and his sons were Ulam and Rakem.|en
597|7|17|17|烏蘭的兒子是比但。這都是基列的子孫。基列是瑪吉的兒子，瑪吉是瑪拿西的兒子。|zh
598|7|17|17|And the son of Ulam: Bedan. These were the sons of Gilead, the son of Machir the son of Manasseh.|en
599|7|18|18|基列的妹子哈摩利吉生了伊施荷、亞比以謝、瑪拉。|zh
600|7|18|18|And his sister Hammoleketh was the mother of Ishhod and Abiezer and Mahlah.|en
601|7|19|19|〈示米大的兒子是亞現、示劍、利克希、阿尼安。〉|zh
602|7|19|19|And the sons of Shemida were Ahian and Shechem and Likhi and Aniam.|en
603|7|20|20|以法蓮的兒子是書提拉；書提拉的兒子是比列；比列的兒子是他哈；他哈的兒子是以拉大；以拉大的兒子是他哈；|zh
604|7|20|20|And the sons of Ephraim: Shuthelah and Bered his son, and Tahath his son, and Eleadah his son, and Tahath his son,|en
605|7|21|21|他哈的兒子是撒拔；撒拔的兒子是書提拉。以法蓮又生以謝、以列；這二人因為下去奪取迦特人的牲畜，被本地的迦特人殺了。|zh
606|7|21|21|And Zabad his son, and Shuthelah his son, and Ezer and Elead, whom the men of Gath, who had been living in the land from their birth, put to death, because they came down to take away their cattle.|en
607|7|22|22|他們的父親以法蓮為他們悲哀了多日，他的弟兄都來安慰他。|zh
608|7|22|22|And for a long time Ephraim their father went on weeping for them, and his brothers came to give him comfort.|en
609|7|23|23|以法蓮與妻同房，他妻就懷孕生了一子，以法蓮因為家裡遭禍，就給這兒子起名叫比利亞。|zh
610|7|23|23|After that, he had connection with his wife, and she became with child and gave birth to a son, to whom his father gave the name of Beriah, because trouble had come on his family.|en
611|7|24|24|他的女兒名叫舍伊拉，就是建築上伯和崙、下伯和崙與烏羨舍伊拉的。|zh
612|7|24|24|And his daughter was Sheerah, the builder of Beth-horon the lower and the higher, and Uzzen-sheerah.|en
613|7|25|25|比利阿的兒子是利法和利悉。利悉的兒子是他拉；他拉的兒子是他罕；|zh
614|7|25|25|And Rephah was his son, and Resheph; his son was Telah, and his son was Tahan;|en
615|7|26|26|他罕的兒子是拉但；拉但的兒子是亞米忽；亞米忽的兒子是以利沙瑪；|zh
616|7|26|26|Ladan was his son, Ammihud his son, Elishama his son,|en
617|7|27|27|以利沙瑪的兒子是嫩；嫩的兒子是約書亞。|zh
618|7|27|27|Nun his son, Joshua his son.|en
619|7|28|28|以法蓮人的地業和住處是伯特利與其村莊；東邊拿蘭，西邊基色與其村莊；示劍與其村莊，直到迦薩與其村莊；|zh
620|7|28|28|Their heritage and their living-places were Beth-el and its daughter-towns, and Naaran to the east, and Gezer to the west, with its daughter-towns, as well as Shechem and its daughter-towns as far as Azzah and its daughter-towns;|en
621|7|29|29|還有靠近瑪拿西人的境界，伯善與其村莊；他納與其村莊；米吉多與其村莊；多珥與其村莊。以色列兒子約瑟的子孫住在這些地方。|zh
622|7|29|29|And by the limits of the children of Manasseh, Beth-shean and its daughter-towns, Taanach, Megiddo, and Dor, with their daughter-towns. In these the children of Joseph, the son of Israel, were living.|en
623|7|30|30|亞設的兒子是音拿、亦施瓦、亦施韋、比利亞，還有他們的妹子西拉。|zh
624|7|30|30|The sons of Asher: Imnah and Ishvah and Ishvi and Beriah and Serah, their sister.|en
625|7|31|31|比利亞的兒子是希別、瑪結；瑪結是比撒威的父親。|zh
626|7|31|31|And the sons of Beriah: Heber and Malchiel, who was the father of Birzaith.|en
627|7|32|32|希別生雅弗勒、朔默、何坦，和他們的妹子書雅。|zh
628|7|32|32|And Heber was the father of Japhlet and Shomer and Hotham and Shua, their sister.|en
629|7|33|33|雅弗勒的兒子是巴薩、賓哈、亞施法。這都是雅弗勒的兒子。|zh
630|7|33|33|And the sons of Japhlet: Pasach and Bimhal and Ashvath. These are the sons of Japhlet.|en
631|7|34|34|朔默的兒子是亞希、羅迦、耶戶巴、亞蘭。|zh
632|7|34|34|And the sons of Shomer: Ahi and Rohgah, Jehubbah and Aram.|en
633|7|35|35|朔默兄弟希連的兒子是瑣法、音那、示利斯、亞抹。|zh
634|7|35|35|And the sons of Hotham, his brother: Zophah and Imna and Shelesh and Amal.|en
635|7|36|36|瑣法的兒子是書亞、哈尼弗、書阿勒、比利、音拉、|zh
636|7|36|36|The sons of Zophah: Suah and Harnepher and Shual and Beri and Imrah,|en
637|7|37|37|比悉、河得、珊瑪、施沙、益蘭、比拉。|zh
638|7|37|37|Bezer and Hod and Shamma and Shilshah and Ithran and Beera.|en
639|7|38|38|益帖的兒子是耶孚尼、毗斯巴、亞拉。|zh
640|7|38|38|And the sons of Jether: Jephunneh and Pispah and Ara.|en
641|7|39|39|烏拉的兒子是亞拉、漢尼業、利寫。|zh
642|7|39|39|And the sons of Ulla: Arah and Hanniel and Rizia.|en
643|7|40|40|這都是亞設的子孫，都是族長，是精壯大能的勇士，也是首領中的頭目，按著家譜計算，他們的子孫能出戰的共有二萬六千人。|zh
644|7|40|40|All these were the children of Asher, heads of their families, specially strong men of war, chiefs of the rulers. They were recorded in the army for war, twenty-six thousand men in number.|en
645|8|1|1|便雅憫的長子比拉，次子亞實別，三子亞哈拉，|zh
646|8|1|1|And Benjamin was the father of Bela his oldest son, Ashbel the second, and Aharah the third,|en
647|8|2|2|四子挪哈，五子拉法。|zh
648|8|2|2|Nohah the fourth, and Rapha the fifth.|en
649|8|3|3|比拉的兒子是亞大、基拉、亞比忽、|zh
650|8|3|3|And Bela had sons, Addar and Gera, the father of Ehud,|en
651|8|4|4|亞比書、乃幔、亞何亞、|zh
652|8|4|4|And Abishua and Naaman and Ahoah|en
653|8|5|5|基拉、示孚汛、戶蘭。|zh
654|8|5|5|And Gera and Shephuphan and Huram.|en
655|8|6|6|以忽的兒子作迦巴居民的族長，被擄到瑪拿轄；|zh
656|8|6|6|And these are the sons of Ehud, heads of families of those living in Geba: Iglaam and Alemeth|en
657|8|7|7|以忽的兒子乃幔、亞希亞、基拉也被擄去。基拉生烏撒、亞希忽。|zh
658|8|7|7|And Naaman and Ahijah and Gera; and Iglaam was the father of Uzza and Ahihud.|en
659|8|8|8|沙哈連休他二妻戶伸和巴拉之後，在摩押地生了兒子。|zh
660|8|8|8|And Shaharaim became the father of children in the country of the Moabites after driving out Hushim and Beerah his wives;|en
661|8|9|9|他與妻賀得同房，生了約巴、洗比雅、米沙、瑪拉干、|zh
662|8|9|9|And by Hodesh his wife he became the father of Jobab and Zibia and Mesha and Malcam.|en
663|8|10|10|耶烏斯、沙迦、米瑪。他這些兒子都是族長。|zh
664|8|10|10|And Jeuz and Shachia and Mirmah. These were his sons, heads of families.|en
665|8|11|11|他的妻戶伸給他生的兒子有亞比突、以利巴力。|zh
666|8|11|11|And Hushim became the father of Abitub and Elpaal.|en
667|8|12|12|以利巴力的兒子是希伯、米珊、沙麥。沙麥建立阿挪和羅德二城與其村莊。|zh
668|8|12|12|And the sons of Elpaal: Eber and Misham and Shemed (he was the builder of Ono and Lod and their daughter-towns);|en
669|8|13|13|又有比利亞和示瑪是亞雅崙居民的族長，是驅逐迦特人的。|zh
670|8|13|13|And Beriah and Shema, who were heads of the families of those who were living in Aijalon, who put to flight the people living in Gath;|en
671|8|14|14|亞希約、沙煞、耶利末、|zh
672|8|14|14|And their brothers Shashak and Jeremoth.|en
673|8|15|15|西巴第雅、亞拉得、亞得、|zh
674|8|15|15|And Zebadiah and Arad and Eder|en
675|8|16|16|米迦勒、伊施巴、約哈都是比利亞的兒子。|zh
676|8|16|16|And Michael and Ishpah and Joha, the sons of Beriah;|en
677|8|17|17|西巴第雅、米書蘭、希西基、希伯、|zh
678|8|17|17|And Zebadiah and Meshullam and Hizki and Heber|en
679|8|18|18|伊施米萊、伊斯利亞、約巴都是以利巴力的兒子。|zh
680|8|18|18|And Ishmerai and Izliah and Jobab, the sons of Elpaal;|en
681|8|19|19|雅金、細基利、撒底、|zh
682|8|19|19|And Jakim and Zichri and Zabdi|en
683|8|20|20|以利乃、洗勒太、以列、|zh
684|8|20|20|And Elienai and Zillethai and Eliel|en
685|8|21|21|亞大雅、比拉雅、申拉都是示每的兒子。|zh
686|8|21|21|And Adaiah and Beraiah and Shimrath, the sons of Shimei;|en
687|8|22|22|伊施班、希伯、以列、|zh
688|8|22|22|And Ishpan and Eber and Eliel|en
689|8|23|23|亞伯頓、細基利、哈難、|zh
690|8|23|23|And Abdon and Zichri and Hanan|en
691|8|24|24|哈拿尼雅、以攔、安陀提雅、|zh
692|8|24|24|And Hananiah and Elam and Anathothijah|en
693|8|25|25|伊弗底雅、毗努伊勒都是沙煞的兒子。|zh
694|8|25|25|And Iphdeiah and Penuel, the sons of Shashak;|en
695|8|26|26|珊示萊、示哈利、亞他利雅、|zh
696|8|26|26|And Shamsherai and Shehariah and Athaliah|en
697|8|27|27|雅利西、以利亞、細基利都是耶羅罕的兒子。|zh
698|8|27|27|And Jaareshiah and Elijah and Zichri, the sons of Jeremoth.|en
699|8|28|28|這些人都是著名的族長，住在耶路撒冷。|zh
700|8|28|28|These were heads of families in their generations; chief men: these were living in Jerusalem.|en
701|8|29|29|在基遍住的有基遍的父親耶利。他的妻名叫瑪迦；|zh
702|8|29|29|And in Gibeon was living the father of Gibeon, Jeiel, whose wife's name was Maacah;|en
703|8|30|30|他長子是亞伯頓。他又生蘇珥、基士、巴力、拿答、|zh
704|8|30|30|And his oldest son Abdon, and Zur and Kish and Baal and Ner and Nadab|en
705|8|31|31|基多、亞希約、撒迦、米基羅。|zh
706|8|31|31|And Gedor and Ahio and Zechariah and Mikloth.|en
707|8|32|32|米基羅生示米暗。這些人和他們的弟兄在耶路撒冷對面居住。|zh
708|8|32|32|And Mikloth was the father of Shimeah. And they were living with their brothers in Jerusalem opposite their brothers.|en
709|8|33|33|尼珥生基士；基士生掃羅；掃羅生約拿單、麥基舒亞、亞比拿達、伊施巴力。|zh
710|8|33|33|And Ner was the father of Abner, and Kish was the father of Saul, and Saul was the father of Jonathan and Malchi-shua and Abinadab and Eshbaal.|en
711|8|34|34|約拿單的兒子是米力巴力(撒下四章四節作米非波設)；米力巴力生米迦。|zh
712|8|34|34|And the son of Jonathan was Merib-baal; and Merib-baal was the father of Micah.|en
713|8|35|35|米迦的兒子是毗敦、米勒、他利亞、亞哈斯；|zh
714|8|35|35|And the sons of Micah: Pithon and Melech and Tarea and Ahaz.|en
715|8|36|36|亞哈斯生耶何阿達；耶何阿達生亞拉篾、亞斯瑪威、心利；心利生摩撒；|zh
716|8|36|36|And Ahaz was the father of Jehoaddah; and Jehoaddah was the father of Alemeth and Azmaveth and Zimri; and Zimri was the father of Moza;|en
717|8|37|37|摩撒生比尼亞；比尼亞的兒子是拉法；拉法的兒子是以利亞薩；以利亞薩的兒子是亞悉。|zh
718|8|37|37|And Moza was the father of Binea: Raphah was his son, Eleasah his son, Azel his son;|en
719|8|38|38|亞悉有六個兒子，他們的名字是亞斯利干、波基路、以實瑪利、示亞利雅、俄巴底雅、哈難。這都是亞悉的兒子。|zh
720|8|38|38|And Azel had five sons, whose names are: Azrikam, his oldest, and Ishmael and Sheariah and Obadiah and Hanan. All these were the sons of Azel.|en
721|8|39|39|亞悉兄弟以設的長子是烏蘭，次子耶烏施，三子是以利法列。|zh
722|8|39|39|And the sons of Eshek his brother: Ulam his oldest son, Jeush the second, and Eliphelet the third.|en
723|8|40|40|烏蘭的兒子都是大能的勇士，是弓箭手，他們有許多的子孫，共一百五十名，都是便雅憫人。|zh
724|8|40|40|And the sons of Ulam were men of war, bowmen, and had a great number of sons and sons' sons, a hundred and fifty. All these were the sons of Benjamin.|en
725|9|1|1|以色列人都按家譜計算，寫在以色列諸王記上。猶大人因犯罪就被擄到巴比倫。|zh
726|9|1|1|So all Israel was listed by their families; and, truly, they are recorded in the book of the kings of Israel. And Judah was taken away as prisoners to Babylon because of their sin.|en
727|9|2|2|先從巴比倫回來，住在自己地業城邑中的有以色列人、祭司、利未人、尼提寧的首領。|zh
728|9|2|2|Now the first to take up their heritage in their towns were: Israel, the priests, the Levites, and the Nethinim.|en
729|9|3|3|住在耶路撒冷的有猶大人、便雅憫人、以法蓮人、瑪拿西人。|zh
730|9|3|3|And in Jerusalem there were living some of the sons of Judah, and of Benjamin, and of Ephraim and Manasseh;|en
731|9|4|4|猶大兒子法勒斯的子孫中有烏太。烏太是亞米忽的兒子；亞米忽是暗利的兒子；暗利是音利的兒子；音利是巴尼的兒子。|zh
732|9|4|4|Uthai, the son of Ammihud, the son of Omri, the son of Imri, the son of Bani, of the sons of Perez, the son of Judah.|en
733|9|5|5|示羅的子孫中有長子亞帥雅和他的眾子。|zh
734|9|5|5|And of the Shilonites: Asaiah the oldest, and his sons.|en
735|9|6|6|謝拉的子孫中有耶烏利和他的弟兄，共六百九十人。|zh
736|9|6|6|And of the sons of Zerah: Jeuel, and their brothers, six hundred and ninety.|en
737|9|7|7|便雅憫人中有哈西努的曾孫、何達威雅的孫子、米書蘭的兒子撒路，|zh
738|9|7|7|And of the sons of Benjamin: Sallu, the son of Meshullam, Judah, the son of Hassenuah,|en
739|9|8|8|又有耶羅罕的兒子伊比尼雅，米基立的孫子、烏西的兒子以拉，伊比尼雅的曾孫、流珥的孫子、示法提雅的兒子米書蘭，|zh
740|9|8|8|And Ibneiah, the son of Jeroham, and Elah, the son of Uzzi, the son of Michri, and Meshullam, the son of Shephatiah, the son of Reuel, the son of Ibnijah;|en
741|9|9|9|和他們的族弟兄，按著家譜計算共有九百五十六名。這些人都是他們的族長。|zh
742|9|9|9|And their brothers, in the list of their generations, nine hundred and fifty-six. All these men were heads of families, listed by the names of their fathers.|en
743|9|10|10|祭司中有耶大雅、耶何雅立、雅斤，|zh
744|9|10|10|And of the priests: Jedaiah and Jehoiarib and Jachin|en
745|9|11|11|還有管理神殿希勒家的兒子亞薩利雅。希勒家是米書蘭的兒子；米書蘭是撒督的兒子；撒督是米拉約的兒子；米拉約是亞希突的兒子。|zh
746|9|11|11|And Azariah, the son of Hilkiah, the son of Meshullam, the son of Zadok, the son of Meraioth, the son of Ahitub, the ruler of the house of God;|en
747|9|12|12|有瑪基雅的曾孫、巴施戶珥的孫子、耶羅罕的兒子亞大雅，又有亞第業的兒子瑪賽；亞第業是雅希細拉的兒子；雅希細拉是米書蘭的兒子；米書蘭是米實利密的兒子；米實利密是音麥的兒子。|zh
748|9|12|12|And Adaiah, the son of Jeroham, the son of Pashhur, the son of Malchijah, and Maasai, the son of Adiel, the son of Jahzerah, the son of Meshullam, the son of Meshillemith, the son of Immer;|en
749|9|13|13|他們和眾弟兄都是族長，共有一千七百六十人，是善於做神殿使用之工的。|zh
750|9|13|13|And their brothers, heads of their families, a thousand and seven hundred and sixty: able men, doing the work of the house of God.|en
751|9|14|14|利未人米拉利的子孫中，有哈沙比雅的曾孫、押利甘的孫子、哈述的兒子示瑪雅。|zh
752|9|14|14|And of the Levites: Shemaiah, the son of Hasshub, the son of Azrikam, the son of Hashabiah, of the sons of Merari;|en
753|9|15|15|有拔巴甲、黑勒施、迦拉，並亞薩的曾孫、細基利的孫子、米迦的兒子瑪探雅，|zh
754|9|15|15|And Bakbakkar, Heresh, and Galal, and Mattaniah, the son of Mica, the son of Zichri, the son of Asaph;|en
755|9|16|16|又有耶杜頓的曾孫、迦拉的孫子、示瑪雅的兒子俄巴底，還有以利加拿的孫子、亞撒的兒子比利家。他們都住在尼陀法人的村莊。|zh
756|9|16|16|And Obadiah, the son of Shemaiah, the son of Galal, the son of Jeduthun, and Berechiah, the son of Asa, the son of Elkanah, who were living in the small towns of the Netophathites.|en
757|9|17|17|守門的是沙龍、亞谷、達們、亞希幔，和他們的弟兄；沙龍為長。|zh
758|9|17|17|And the door-keepers: Shallum and Akkub and Talmon and Ahiman and their brothers: Shallum was the chief.|en
759|9|18|18|從前這些人看守朝東的王門，如今是利未營中守門的。|zh
760|9|18|18|Up till then they had been at the king's door to the east. They were door-keepers for the tents of the sons of Levi.|en
761|9|19|19|可拉的曾孫、以比雅撒的孫子、可利的兒子沙龍，和他的族弟兄可拉人都管理使用之工，並守會幕的門。他們的祖宗曾管理耶和華的營盤，又把守營門。|zh
762|9|19|19|And Shallum, the son of Kore, the son of Ebiasaph, the son of Korah, and his brothers, of his family, the Korahites, were responsible for everything which had to be done in connection with the order of worship, keepers of the doors of the Tent; their fathers had had the care of the tents of the Lord, being keepers of the doorway.|en
763|9|20|20|從前以利亞撒的兒子非尼哈管理他們，耶和華也與他同在。|zh
764|9|20|20|In the past Phinehas, the son of Eleazar, had been ruler over them; may the Lord be with him!|en
765|9|21|21|米施利米雅的兒子撒迦利雅是看守會幕之門的。|zh
766|9|21|21|Zechariah, the son of Meshelemiah, was keeper of the door of the Tent of meeting.|en
767|9|22|22|被選守門的人共有二百一十二名。他們在自己的村莊，按著家譜計算，是大衛和先見撒母耳所派當這緊要職任的。|zh
768|9|22|22|There were two hundred and twelve whose business it was to keep the doorway. These were listed by families in the country places where they were living, whom David and Samuel the seer put in their responsible positions.|en
769|9|23|23|他們和他們的子孫按著班次看守耶和華殿的門，就是會幕的門。|zh
770|9|23|23|So they and their sons had the care of the doors of the house of the Lord, the house of the Tent, as watchers.|en
771|9|24|24|在東西南北，四方都有守門的。|zh
772|9|24|24|There were keepers of the doors on the four sides, to the east, west, north, and south.|en
773|9|25|25|他們的族弟兄住在村莊，每七日來與他們換班。|zh
774|9|25|25|And their brothers, in the country places where they were living, were to come in every seven days to be with them from time to time.|en
