|chapter|sec|no|content|lang
58|2|6|6|至於那些有名望的，不論他是何等人，都與我無干。神不以外貌取人。那些有名望的，並沒有加增我甚麼，|zh
59|2|6|6|But from those who seemed to be important (whatever they were has no weight with me: God does not take man's person into account): those who seemed to be important gave nothing new to me;|en
60|2|7|7|反倒看見了主託我傳福音給那未受割禮的人，正如託彼得傳福音給那受割禮的人。|zh
61|2|7|7|But, quite the opposite, when they saw that I had been made responsible for preaching the good news to those without circumcision, even as Peter had been for those of the circumcision|en
62|2|8|8|（那感動彼得、叫他為受割禮之人作使徒的，也感動我，叫我為外邦人作使徒；）|zh
63|2|8|8|(Because he who was working in Peter as the Apostle of the circumcision was working no less in me among the Gentiles);|en
64|2|9|9|又知道所賜給我的恩典，那稱為教會柱石的雅各、磯法、約翰，就向我和巴拿巴用右手行相交之禮，叫我們往外邦人那裡去，他們往受割禮的人那裡去。|zh
65|2|9|9|When they saw the grace which was given to me, James and Cephas and John, who had the name of being pillars, gave to me and Barnabas their right hands as friends so that we might go to the Gentiles, and they to the circumcision;|en
66|2|10|10|只是願意我們記念窮人；這也是我本來熱心去行的。|zh
67|2|10|10|Only it was their desire that we would give thought to the poor; which very thing I had much in mind to do.|en
68|2|11|11|後來，磯法到了安提阿；因他有可責之處，我就當面抵擋他。|zh
69|2|11|11|But when Cephas came to Antioch, I made a protest against him to his face, because he was clearly in the wrong.|en
70|2|12|12|從雅各那裡來的人未到以先，他和外邦人一同吃飯，及至他們來到，他因怕奉割禮的人，就退去與外邦人隔開了。|zh
71|2|12|12|For before certain men came from James, he did take food with the Gentiles: but when they came, he went back and made himself separate, fearing those who were of the circumcision.|en
72|2|13|13|其餘的猶太人也都隨著他裝假，甚至連巴拿巴也隨夥裝假。|zh
73|2|13|13|And the rest of the Jews went after him, so that even Barnabas was overcome by their false ways.|en
74|2|14|14|但我一看見他們行的不正，與福音的真理不合，就在眾人面前對磯法說：你既是猶太人，若隨外邦人行事，不隨猶太人行事，怎麼還勉強外邦人隨猶太人呢？|zh
75|2|14|14|But when I saw that they were not living uprightly in agreement with the true words of the good news, I said to Cephas before them all, If you, being a Jew, are living like the Gentiles, and not like the Jews, how will you make the Gentiles do the same as the Jews?|en
