|chapter|sec|no|content|lang
301|5|2|2|And when he had got out of the boat, straight away there came to him from the place of the dead a man with an unclean spirit.|en
302|5|3|3|那人常住在墳塋裡，沒有人能捆住他，就是用鐵鍊也不能；|zh
303|5|3|3|He was living in the place of the dead: and no man was able to keep him down, no, not with a chain;|en
304|5|4|4|因為人屢次用腳鐐和鐵鍊捆鎖他，鐵鍊竟被他掙斷了，腳鐐也被他弄碎了；總沒有人能制伏他。|zh
305|5|4|4|Because he had frequently been prisoned in chains and iron bands, and the chains had been parted and the bands broken by him: and no man was strong enough to make him quiet.|en
306|5|5|5|他晝夜常在墳塋裡和山中喊叫，又用石頭砍自己。|zh
307|5|5|5|And all the time, by day and by night, in the place of the dead, and in the mountains, he was crying out and cutting himself with stones.|en
308|5|6|6|他遠遠的看見耶穌，就跑過去拜他，|zh
309|5|6|6|And when he saw Jesus from far off, he went quickly to him and gave him worship;|en
310|5|7|7|大聲呼叫說：至高神的兒子耶穌，我與你有甚麼相干？我指著神懇求你，不要叫我受苦！|zh
311|5|7|7|And crying out with a loud voice he said, What have I to do with you, Jesus, Son of the Most High God? In God's name, do not be cruel to me.|en
312|5|8|8|是因耶穌曾吩咐他說：污鬼阿，從這人身上出來罷！|zh
313|5|8|8|For Jesus had said to him, Come out of the man, you unclean spirit.|en
314|5|9|9|耶穌問他說：你名叫甚麼？回答說：我名叫群，因為我們多的緣故；|zh
315|5|9|9|And Jesus said, What is your name? And he made answer, My name is Legion, because there are a great number of us.|en
316|5|10|10|就再三的求耶穌，不要叫他們離開那地方。|zh
317|5|10|10|And he made strong prayers to him not to send them away out of the country.|en
318|5|11|11|在那裡山坡上，有一大群豬吃食；|zh
319|5|11|11|Now on the mountain side there was a great herd of pigs getting their food.|en
320|5|12|12|鬼就央求耶穌說：求你打發我們往豬群裡，附著豬去。|zh
321|5|12|12|And they said to him, Send us into the pigs, so that we may go into them.|en
322|5|13|13|耶穌准了他們，污鬼就出來，進入豬裡去。於是那群豬闖下山崖，投在海裡，淹死了。豬的數目約有二千。|zh
323|5|13|13|And he let them do it. And the unclean spirits came out and went into the pigs; and the herd went rushing down a sharp slope into the sea, about two thousand of them; and they came to their death in the sea.|en
324|5|14|14|放豬的就逃跑了，去告訴城裡和鄉下的人。眾人就來，要看是甚麼事。|zh
325|5|14|14|And their keepers went running and gave an account of it in the town and in the country. And people came to see what had taken place.|en
326|5|15|15|他們來到耶穌那裡，看見那被鬼附著的人，就是從前被群鬼所附的，坐著，穿上衣服，心裡明白過來，他們就害怕。|zh
327|5|15|15|And they came to Jesus, and saw the man in whom had been the evil spirits seated, clothed and with full use of his senses, and they were full of fear.|en
328|5|16|16|看見這事的，便將鬼附之人所遇見的和那群豬的事都告訴了眾人；|zh
329|5|16|16|And those who had seen it gave them an account of what had been done to him who had the evil spirits, and of the fate of the pigs.|en
330|5|17|17|眾人就央求耶穌離開他們的境界。|zh
331|5|17|17|And they made a request to him to go out of their country.|en
332|5|18|18|耶穌上船的時候，那從前被鬼附著的人懇求和耶穌同在。|zh
333|5|18|18|And when he was getting into the boat, the man in whom had been the evil spirits had a great desire to come with him.|en
334|5|19|19|耶穌不許，卻對他說：你回家去，到你的親屬那裡，將主為你所做的是何等大的事，是怎樣憐憫你，都告訴他們。|zh
335|5|19|19|And he would not let him, but said to him, Go to your house, to your friends, and give them news of the great things the Lord has done for you, and how he had mercy on you.|en
336|5|20|20|那人就走了，在低加波利傳揚耶穌為他做了何等大的事，眾人就都希奇。|zh
337|5|20|20|And he went on his way, and made public in the country of Decapolis what great things Jesus had done for him: and all men were full of wonder.|en
338|5|21|21|耶穌坐船又渡到那邊去，就有許多人到他那裡聚集；他正在海邊上。|zh
339|5|21|21|And when Jesus had gone over again in the boat to the other side, a great number of people came to him: and he was by the sea.|en
340|5|22|22|有一個管會堂的人，名叫睚魯，來見耶穌，就俯伏在他腳前，|zh
341|5|22|22|And one of the rulers of the Synagogue, Jairus by name, came, and seeing him, went down at his feet,|en
342|5|23|23|再三的求他，說：我的小女兒快要死了，求你去按手在他身上，使他痊愈，得以活了。|zh
343|5|23|23|And made strong prayers to him, saying, My little daughter is near to death: it is my prayer that you will come and put your hands on her, so that she may be made well, and have life.|en
344|5|24|24|耶穌就和他同去。有許多人跟隨擁擠他。|zh
345|5|24|24|And he went with him; and a great number of people went after him, and came round him.|en
346|5|25|25|有一個女人，患了十二年的血漏，|zh
347|5|25|25|And a woman, who had had a flow of blood for twelve years,|en
348|5|26|26|在好些醫生手裡受了許多的苦，又花盡了他所有的，一點也不見好，病勢反倒更重了。|zh
349|5|26|26|And had undergone much at the hands of a number of medical men, and had given all she had, and was no better, but even worse,|en
350|5|27|27|他聽見耶穌的事，就從後頭來，雜在眾人中間，摸耶穌的衣裳，|zh
351|5|27|27|When she had news of the things which Jesus did, went among the people coming after him, and put her hand on his robe.|en
352|5|28|28|意思說：我只摸他的衣裳，就必痊愈。|zh
353|5|28|28|For she said, If I may only put my hand on his robe, I will be made well.|en
354|5|29|29|於是他血漏的源頭立刻乾了；他便覺得身上的災病好了。|zh
355|5|29|29|And straight away the fountain of her blood was stopped, and she had a feeling in her body that her disease had gone and she was well.|en
356|5|30|30|耶穌頓時心裡覺得有能力從自己身上出去，就在眾人中間轉過來，說：誰摸我的衣裳？|zh
357|5|30|30|And straight away Jesus was conscious that power had gone out of him; and, turning to the people, he said, Who was touching my robe?|en
358|5|31|31|門徒對他說：你看眾人擁擠你，還說誰摸我麼？|zh
359|5|31|31|And his disciples said to him, You see the people round you on every side, and you say, Who was touching me?|en
360|5|32|32|耶穌周圍觀看，要見做這事的女人。|zh
361|5|32|32|And on his looking round to see her who had done this thing,|en
362|5|33|33|那女人知道在自己身上所成的事，就恐懼戰兢，來俯伏在耶穌跟前，將實情全告訴他。|zh
363|5|33|33|The woman, shaking with fear, conscious of what had been done to her, came and, falling on her face before him, gave him a true account of everything.|en
364|5|34|34|耶穌對他說：女兒，你的信救了你，平平安安的回去罷！你的災病痊愈了。|zh
365|5|34|34|And he said to her, Daughter, your faith has made you well; go in peace, and be free from your disease.|en
366|5|35|35|還說話的時候，有人從管會堂的家裡來，說：你的女兒死了，何必還勞動先生呢？|zh
367|5|35|35|And while he was still talking, they came from the ruler of the Synagogue's house, saying, Your daughter is dead: why are you still troubling the Master?|en
368|5|36|36|耶穌聽見所說的話，就對管會堂的說：不要怕，只要信！|zh
369|5|36|36|But Jesus, giving no attention to their words, said to the ruler of the Synagogue, Have no fear, only have faith.|en
370|5|37|37|於是帶著彼得、雅各、和雅各的兄弟約翰同去，不許別人跟隨他。|zh
371|5|37|37|And he did not let anyone come with him, but Peter and James and John, the brother of James.|en
372|5|38|38|他們來到管會堂的家裡；耶穌看見那裡亂嚷，並有人大大的哭泣哀號，|zh
373|5|38|38|And they came to the house of the ruler of the Synagogue; and he saw people running this way and that, and weeping and crying loudly.|en
374|5|39|39|進到裡面，就對他們說：為甚麼亂嚷哭泣呢？孩子不是死了，是睡著了。|zh
375|5|39|39|And when he had gone in, he said to them, Why are you making such a noise and weeping? The child is not dead, but sleeping.|en
376|5|40|40|他們就嗤笑耶穌。耶穌把他們都攆出去，就帶著孩子的父母，和跟隨的人進了孩子所在的地方，|zh
377|5|40|40|And they were laughing at him. But he, having sent them all out, took the father of the child and her mother and those who were with him, and went in where the child was.|en
378|5|41|41|就拉著孩子的手，對他說：大利大，古米！繙出來就是說：閨女，我吩咐你起來！|zh
379|5|41|41|And taking her by the hand, he said to her, Talitha cumi, which is, My child, I say to you, Get up.|en
380|5|42|42|那閨女立時起來走。他們就大大的驚奇；閨女已經十二歲了。|zh
381|5|42|42|And the young girl got up straight away, and was walking about; she being twelve years old. And they were overcome with wonder.|en
382|5|43|43|耶穌切切的囑咐他們，不要叫人知道這事，又吩咐給他東西吃。|zh
383|5|43|43|And he gave them special orders that they were not to say anything of this; and he said that some food was to be given to her.|en
384|6|1|1|耶穌離開那裡，來到自己的家鄉；門徒也跟從他。|zh
385|6|1|1|And he went away from there, and came into his country; and his disciples went with him.|en
386|6|2|2|到了安息日，他在會堂裡教訓人。眾人聽見，就甚希奇，說：這人從那裡有這些事呢？所賜給他的是甚麼智慧？他手所做的是何等的異能呢？|zh
387|6|2|2|And when the Sabbath day had come, he was teaching in the Synagogue; and a number of people hearing him were surprised, saying, From where did this man get these things? and, What is the wisdom given to this man, and what are these works of power done by his hands?|en
388|6|3|3|這不是那木匠麼？不是馬利亞的兒子雅各、約西、猶大、西門的長兄麼？他妹妹們不也是在我們這裡麼？他們就厭棄他。（厭棄他：原文是因他跌倒）|zh
389|6|3|3|Is not this the woodworker, the son of Mary, and brother of James and Joses and Judas and Simon? and are not his sisters here with us? And they were bitter against him.|en
390|6|4|4|耶穌對他們說：大凡先知，除了本地、親屬、本家之外，沒有不被人尊敬的。|zh
391|6|4|4|And Jesus said to them, A prophet is nowhere without honour, but in his country, and among his relations, and in his family.|en
392|6|5|5|耶穌就在那裡不得行甚麼異能，不過按手在幾個病人身上，治好他們。|zh
393|6|5|5|And he was unable to do any work of power there, but only to put his hands on one or two persons who were ill, and make them well.|en
394|6|6|6|他也詫異他們不信，就往周圍鄉村教訓人去了。|zh
395|6|6|6|And he was greatly surprised because they had no faith. And he went about the country places teaching.|en
396|6|7|7|耶穌叫了十二個門徒來，差遣他們兩個兩個的出去，也賜給他們權柄，制伏污鬼；|zh
397|6|7|7|And he gave orders to the twelve, and sent them out two by two; and he gave them authority over the unclean spirits;|en
398|6|8|8|並且囑咐他們：行路的時候不要帶食物和口袋，腰袋裡也不要帶錢，除了柺杖以外，甚麼都不要帶；|zh
399|6|8|8|And he said that they were to take nothing for their journey, but a stick only; no bread, no bag, no money in their pockets;|en
400|6|9|9|只要穿鞋，也不要穿兩件掛子，|zh
401|6|9|9|They were to go with common shoes on their feet, and not to take two coats.|en
402|6|10|10|又對他們說：你們無論到何處，進了人的家，就住在那裡，直到離開那地方。|zh
403|6|10|10|And he said to them, Wherever you go into a house, make that your resting-place till you go away.|en
404|6|11|11|何處的人不接待你們，不聽你們，你們離開那裡的時候，就把腳上的塵土跺下去，對他們作見證。|zh
405|6|11|11|And whatever place will not take you in and will not give ear to you, when you go away, put off the dust from your feet as a witness against them.|en
406|6|12|12|門徒就出去傳道，叫人悔改，|zh
407|6|12|12|And they went out, preaching the need for a change of heart in men.|en
408|6|13|13|又趕出許多的鬼，用油抹了許多病人，治好他們。|zh
409|6|13|13|And they sent out a number of evil spirits, and put oil on a great number who were ill, and made them well.|en
410|6|14|14|耶穌的名聲傳揚出來。希律王聽見了，就說：施洗的約翰從死裡復活了，所以這些異能由他裡面發出來。|zh
411|6|14|14|And king Herod had news of him, because his name was on the lips of all; and he said, John the Baptist has come back from the dead, and for this reason these powers are working in him.|en
412|6|15|15|但別人說：是以利亞。又有人說：是先知，正像先知中的一位。|zh
413|6|15|15|But others said, It is Elijah. And others said, It is a prophet, even like one of the prophets.|en
414|6|16|16|希律聽見卻說：是我所斬的約翰，他復活了。|zh
415|6|16|16|But Herod, when he had news of it, said, John, whom I put to death, has come back from the dead.|en
416|6|17|17|先是希律為他兄弟腓力的妻子希羅底的緣故，差人去拿住約翰，鎖在監裡，因為希律已經娶了那婦人。|zh
417|6|17|17|For Herod himself had sent men out to take John and put him in prison, because of Herodias, his brother Philip's wife, whom he had taken for himself.|en
418|6|18|18|約翰曾對希律說：你娶你兄弟的妻子是不合理的。|zh
419|6|18|18|For John said to Herod, It is wrong for you to have your brother's wife.|en
420|6|19|19|於是希羅底懷恨他，想要殺他，只是不能；|zh
421|6|19|19|And Herodias was bitter against him, desiring to put him to death; but she was not able;|en
422|6|20|20|因為希律知道約翰是義人，是聖人，所以敬畏他，保護他，聽他講論，就多照著行（有古卷：游移不定），並且樂意聽他。|zh
423|6|20|20|For Herod was in fear of John, being conscious that he was an upright and holy man, and kept him safe. And hearing him, he was much troubled; and he gave ear to him gladly.|en
424|6|21|21|有一天，恰巧是希律的生日，希律擺設筵席，請了大臣和千夫長，並加利利作首領的。|zh
425|6|21|21|And the chance came when Herod on his birthday gave a feast to his lords, and the high captains, and the chief men of Galilee;|en
426|6|22|22|希羅底的女兒進來跳舞，使希律和同席的人都歡喜。王就對女子說：你隨意向我求甚麼，我必給你；|zh
427|6|22|22|And when the daughter of Herodias herself came in and did a dance, Herod and those who were at table with him were pleased with her; and the king said to the girl, Make a request for anything and I will give it you.|en
428|6|23|23|又對他起誓說：隨你向我求甚麼，就是我國的一半，我也必給你。|zh
429|6|23|23|And he took an oath, saying to her, Whatever is your desire I will give it to you, even half of my kingdom.|en
430|6|24|24|他就出去對他母親說：我可以求甚麼呢？他母親說：施洗約翰的頭。|zh
431|6|24|24|And she went out and said to her mother, What is my request to be? And she said, The head of John the Baptist.|en
432|6|25|25|他就急忙進去見王，求他說：我願王立時把施洗約翰的頭放在盤子裡給我。|zh
433|6|25|25|And she came in quickly to the king, and said, My desire is that you give me straight away on a plate the head of John the Baptist.|en
434|6|26|26|王就甚憂愁；但因他所起的誓，又因同席的人，就不肯推辭，|zh
435|6|26|26|And the king was very sad; but because of his oaths, and those who were with him at table, he would not say 'No' to her.|en
436|6|27|27|隨即差一個護衛兵，吩咐拿約翰的頭來。護衛兵就去，在監裡斬了約翰，|zh
437|6|27|27|And straight away the king sent out one of his armed men, and gave him an order to come back with the head: and he went and took off John's head in prison,|en
438|6|28|28|把頭放在盤子裡，拿來給女子，女子就給他母親。|zh
439|6|28|28|And came back with the head on a plate, and gave it to the girl; and the girl gave it to her mother.|en
440|6|29|29|約翰的門徒聽見了，就來把他的屍首領去，葬在墳墓裡。|zh
441|6|29|29|And when his disciples had news of it, they came and took up his body, and put it in its last resting-place.|en
442|6|30|30|使徒聚集到耶穌那裡，將一切所做的事、所傳的道全告訴他。|zh
443|6|30|30|And the twelve came together to Jesus; and they gave him an account of all the things they had done, and all they had been teaching.|en
444|6|31|31|他就說：你們來，同我暗暗的到曠野地方去歇一歇。這是因為來往的人多，他們連吃飯也沒有工夫。|zh
445|6|31|31|And he said to them, Come away by yourselves to a quiet place, and take a rest for a time. Because there were a great number coming and going, and they had no time even for food.|en
446|6|32|32|他們就坐船，暗暗的往曠野地方去。|zh
447|6|32|32|And they went away in the boat to a waste place by themselves.|en
448|6|33|33|眾人看見他們去，有許多認識他們的，就從各城步行，一同跑到那裡，比他們先趕到了。|zh
449|6|33|33|And the people saw them going, and a number of them, having knowledge who they were, went running there together on foot from all the towns, and got there before them.|en
450|6|34|34|耶穌出來，見有許多的人，就憐憫他們，因為他們如同羊沒有牧人一般，於是開口教訓他們許多道理。|zh
451|6|34|34|And he got out, and saw a great mass of people, and he had pity on them, because they were like sheep without a keeper: and he gave them teaching about a number of things.|en
452|6|35|35|天已經晚了，門徒進前來，說：這是野地，天已經晚了，|zh
453|6|35|35|And at the end of the day, his disciples came to him and said, This place is waste land, and it is late:|en
454|6|36|36|請叫眾人散開，他們好往四面鄉村裡去，自己買甚麼吃。|zh
455|6|36|36|Send them away, so that they may go into the country and small towns round about, and get some food for themselves.|en
456|6|37|37|耶穌回答說：你們給他們吃罷。門徒說：我們可以去買二十兩銀子的餅，給他們吃麼？|zh
457|6|37|37|But he said to them in answer, Give them food yourselves. And they said to him, Are we to go and get bread for two hundred pence, and give it to them?|en
458|6|38|38|耶穌說：你們有多少餅，可以去看看。他們知道了，就說：五個餅，兩條魚。|zh
459|6|38|38|And he said to them, How much bread have you? go and see. And when they had seen, they said, Five cakes of bread and two fishes.|en
460|6|39|39|耶穌吩咐他們，叫眾人一幫一幫的坐在青草地上。|zh
461|6|39|39|And he made them all be seated in groups on the green grass.|en
462|6|40|40|眾人就一排一排的坐下，有一百一排的，有五十一排的。|zh
463|6|40|40|And they were placed in groups, by hundreds and by fifties.|en
464|6|41|41|耶穌拿著這五個餅，兩條魚，望著天祝福，擘開餅，遞給門徒，擺在眾人面前，也把那兩條魚分給眾人。|zh
465|6|41|41|And he took the five cakes of bread and the two fishes and, looking up to heaven, he said words of blessing over them; and when the cakes were broken, he gave them to the disciples to put before the people; and he made division of the two fishes among them all.|en
466|6|42|42|他們都吃，並且吃飽了。|zh
467|6|42|42|And they all took of the food and had enough.|en
468|6|43|43|門徒就把碎餅碎魚收拾起來，裝滿了十二個籃子。|zh
469|6|43|43|And they took up twelve baskets full of the broken bits and of the fishes.|en
470|6|44|44|吃餅的男人共有五千。|zh
471|6|44|44|And those who took of the bread were five thousand men.|en
472|6|45|45|耶穌隨即催門徒上船，先渡到那邊伯賽大去，等他叫眾人散開。|zh
473|6|45|45|And straight away he made his disciples get into the boat, and go before him to the other side to Beth-saida, while he himself sent the people away.|en
474|6|46|46|他既辭別了他們，就往山上去禱告。|zh
475|6|46|46|And after he had sent them away, he went up into a mountain for prayer.|en
476|6|47|47|到了晚上，船在海中，耶穌獨自在岸上；|zh
477|6|47|47|And by evening, the boat was in the middle of the sea, and he by himself on the land.|en
478|6|48|48|看見門徒因風不順，搖櫓甚苦。夜裡約有四更天，就在海面上走，往他們那裡去，意思要走過他們去。|zh
479|6|48|48|And seeing that they had trouble in getting their boat through the water, because the wind was against them, about the fourth watch of the night he came to them, walking on the sea; and he would have gone past them;|en
480|6|49|49|但門徒看見他在海面上走，以為是鬼怪，就喊叫起來；|zh
481|6|49|49|But they, when they saw him walking on the sea, took him for a spirit, and gave a loud cry:|en
482|6|50|50|因為他們都看見了他，且甚驚慌。耶穌連忙對他們說：你們放心！是我，不要怕！|zh
483|6|50|50|For they all saw him, and were troubled. But straight away he said to them, Take heart, it is I, have no fear.|en
484|6|51|51|於是到他們那裡，上了船，風就住了；他們心裡十分驚奇。|zh
485|6|51|51|And he went to them into the boat, and the wind went down, and they were full of wonder in themselves;|en
486|6|52|52|這是因為他們不明白那分餅的事，心裡還是愚頑。|zh
487|6|52|52|For it was not clear to them about the bread; but their hearts were hard.|en
488|6|53|53|既渡過去，來到革尼撒勒地方，就靠了岸，|zh
489|6|53|53|And when they had gone across, they came to Gennesaret, and got their boat to land.|en
490|6|54|54|一下船，眾人認得是耶穌，|zh
491|6|54|54|And when they had got out of the boat, the people quickly had news of him,|en
492|6|55|55|就跑遍那一帶地方，聽見他在何處，便將有病的人用褥子抬到那裡。|zh
493|6|55|55|And went running through all the country round about, and took on their beds those who were ill, to where it was said that he was.|en
494|6|56|56|凡耶穌所到的地方，或村中，或城裡，或鄉間，他們都將病人放在街市上，求耶穌只容他們摸他的衣裳繸子；凡摸著的人就都好了。|zh
495|6|56|56|And wherever he went, into small towns, or great towns, or into the country, they took those who were ill into the market-places, requesting him that they might put their hands even on the edge of his robe: and all those who did so were made well.|en
496|7|1|1|有法利賽人和幾個文士從耶路撒冷來，到耶穌那裡聚集。|zh
497|7|1|1|And there came together to him the Pharisees and certain of the scribes who had come from Jerusalem,|en
498|7|2|2|他們曾看見他的門徒中有人用俗手，就是沒有洗的手，吃飯。|zh
499|7|2|2|And had seen that some of his disciples took their bread with unclean, that is, unwashed, hands.|en
500|7|3|3|（原來法利賽人和猶太人都拘守古人的遺傳，若不仔細洗手就不吃飯；|zh
501|7|3|3|Now the Pharisees, and all the Jews, do not take food without washing their hands with care, keeping the old rule which has been handed down to them:|en
502|7|4|4|從市上來，若不洗浴也不吃飯；還有好些別的規矩，他們歷代拘守，就是洗杯、罐、銅器等物。）|zh
503|7|4|4|And when they come from the market-place, they take no food till their hands are washed; and a number of other orders there are, which have been handed down to them to keep--washings of cups and pots and brass vessels.|en
504|7|5|5|法利賽人和文士問他說：你的門徒為甚麼不照古人的遺傳，用俗手吃飯呢？|zh
505|7|5|5|And the Pharisees and the scribes put the question to him, Why do your disciples not keep the rules of the fathers, but take their bread with unwashed hands?|en
506|7|6|6|耶穌說：以賽亞指著你們假冒為善之人所說的預言是不錯的。如經上說：這百姓用嘴唇尊敬我，心卻遠離我。|zh
507|7|6|6|And he said, Well did Isaiah say of you, you false ones: These people give me honour with their lips, but their heart is far from me.|en
508|7|7|7|他們將人的吩咐當作道理教導人，所以拜我也是枉然。|zh
509|7|7|7|But their worship is to no purpose, while they give as their teaching the rules of men.|en
510|7|8|8|你們是離棄神的誡命，拘守人的遺傳；|zh
511|7|8|8|For, turning away from the law of God, you keep the rules of men.|en
512|7|9|9|又說：你們誠然是廢棄神的誡命，要守自己的遺傳。|zh
513|7|9|9|And he said to them, Truly you put on one side the law of God, so that you may keep the rules which have been handed down to you.|en
514|7|10|10|摩西說：當孝敬父母；又說：咒罵父母的，必治死他。|zh
515|7|10|10|For Moses said, Give honour to your father and mother, and, He who says evil of father or mother, let him have the punishment of death:|en
516|7|11|11|你們倒說：人若對父母說：我所當奉給你的，已經作了各耳板（各耳板就是供獻的意思），|zh
517|7|11|11|But you say, If a man says to his father or his mother, That by which you might have had profit from me is Corban, that is to say, Given to God,|en
518|7|12|12|以後你們就不容他再奉養父母。|zh
519|7|12|12|You no longer let him do anything for his father or his mother;|en
520|7|13|13|這就是你們承接遺傳，廢了神的道。你們還做許多這樣的事。|zh
521|7|13|13|Making the word of God of no effect by your rule, which you have given: and a number of other such things you do.|en
522|7|14|14|耶穌又叫眾人來，對他們說：你們都要聽我的話，也要明白。|zh
523|7|14|14|And turning to the people again, he said to them, Give ear to me all of you, and let my words be clear to you:|en
524|7|15|15|從外面進去的不能污穢人，惟有從裡面出來的乃能污穢人。（有古卷在此有：|zh
525|7|15|15|There is nothing outside the man which, going into him, is able to make him unclean: but the things which come out of the man are those which make the man unclean.|en
526|7|16|16|有耳可聽的，就應當聽！）|zh
527|7|16|16|[]|en
528|7|17|17|耶穌離開眾人，進了屋子，門徒就問他這比喻的意思。|zh
529|7|17|17|And when he had gone into the house away from all the people, his disciples put questions to him about the saying.|en
530|7|18|18|耶穌對他們說：你們也是這樣不明白麼？豈不曉得凡從外面進入的，不能污穢人，|zh
531|7|18|18|And he said to them, Have even you so little wisdom? Do you not see that whatever goes into a man from outside is not able to make him unclean,|en
532|7|19|19|因為不是入他的心，乃是入他的肚腹，又落到茅廁裡。這是說，各樣的食物都是潔淨的；|zh
533|7|19|19|Because it goes not into the heart but into the stomach, and goes out with the waste? He said this, making all food clean.|en
534|7|20|20|又說：從人裡面出來的，那才能污穢人；|zh
535|7|20|20|And he said, That which comes out of the man, that makes the man unclean.|en
536|7|21|21|因為從裡面，就是從人心裡，發出惡念、苟合、|zh
537|7|21|21|Because from inside, from the heart of men, come evil thoughts and unclean pleasures,|en
538|7|22|22|偷盜、兇殺、姦淫、貪婪、邪惡、詭詐、淫蕩、嫉妒、謗讟、驕傲、狂妄。|zh
539|7|22|22|The taking of goods and of life, broken faith between husband and wife, the desire of wealth, wrongdoing, deceit, sins of the flesh, an evil eye, angry words, pride, foolish acts:|en
540|7|23|23|這一切的惡都是從裡面出來，且能污穢人。|zh
541|7|23|23|All these evil things come from inside, and make the man unclean.|en
542|7|24|24|耶穌從那裡起身，往推羅、西頓的境內去，進了一家，不願意人知道，卻隱藏不住。|zh
543|7|24|24|And he went away from there to the country of Tyre and Sidon. And he went into a house, desiring that no man might have knowledge of it: and he was not able to keep it secret.|en
544|7|25|25|當下，有一個婦人，他的小女兒被污鬼附著，聽見耶穌的事，就來俯伏在他腳前。|zh
545|7|25|25|But a woman, whose little daughter had an unclean spirit, having had news of him, came straight away and went down at his feet.|en
546|7|26|26|這婦人是希利尼人，屬敘利腓尼基族。他求耶穌趕出那鬼離開他的女兒。|zh
547|7|26|26|Now the woman was a Greek, a Syro-phoenician by birth: and she made a request to him that he would send the evil spirit out of her daughter.|en
548|7|27|27|耶穌對他說：讓兒女們先吃飽，不好拿兒女的餅丟給狗吃。|zh
549|7|27|27|And he said to her, Let the children first have their food: for it is not right to take the children's bread and give it to the dogs.|en
550|7|28|28|婦人回答說：主阿，不錯；但是狗在桌子底下也吃孩子們的碎渣兒。|zh
551|7|28|28|But she said to him in answer, Yes, Lord: even the dogs under the table take the bits dropped by the children.|en
552|7|29|29|耶穌對他說：因這句話，你回去罷；鬼已經離開你的女兒了。|zh
553|7|29|29|And he said to her, For this saying go your way; the evil spirit has gone out of your daughter.|en
554|7|30|30|他就回家去，見小孩子躺在床上，鬼已經出去了。|zh
555|7|30|30|And she went away to her house, and saw the child on the bed, and the evil spirit gone out.|en
556|7|31|31|耶穌又離了推羅的境界，經過西頓，就從低加波利境內來到加利利海。|zh
557|7|31|31|And again he went out from Tyre, and came through Sidon to the sea of Galilee, through the country of Decapolis.|en
558|7|32|32|有人帶著一個耳聾舌結的人來見耶穌，求他按手在他身上。|zh
559|7|32|32|And they came to him with one who had no power of hearing and had trouble in talking; and they made a request to him to put his hands on him.|en
560|7|33|33|耶穌領他離開眾人，到一邊去，就用指頭探他的耳朵，吐唾沫抹他的舌頭，|zh
561|7|33|33|And he took him on one side from the people privately, and put his fingers into his ears, and he put water from his mouth on the man's tongue with his finger;|en
562|7|34|34|望天歎息，對他說：以法大！就是說：開了罷！|zh
563|7|34|34|And looking up to heaven, he took a deep breath, and said to him, Ephphatha, that is, Be open.|en
564|7|35|35|他的耳朵就開了，舌結也解了，說話也清楚了。|zh
565|7|35|35|And his ears became open, and the band of his tongue was made loose, and his words became clear.|en
566|7|36|36|耶穌囑咐他們不要告訴人；但他越發囑咐，他們越發傳揚開了。|zh
567|7|36|36|And he gave them orders not to give news of it to anyone; but the more he made this request, so much the more they made it public.|en
568|7|37|37|眾人分外希奇，說：他所做的事都好，他連聾子也叫他們聽見，啞吧也叫他們說話。|zh
569|7|37|37|And they were overcome with wonder, saying, He has done all things well: he even gives back the power of hearing and the power of talking to those who have been without them.|en
570|8|1|1|那時，又有許多人聚集，並沒有甚麼吃的。耶穌叫門徒來，說：|zh
571|8|1|1|In those days again, when there was a great mass of people and they had no food, he made his disciples come to him and said to them,|en
572|8|2|2|我憐憫這眾人；因為他們同我在這裡已經三天，也沒有吃的了。|zh
573|8|2|2|I have pity for these people because they have been with me now three days, and have no food;|en
574|8|3|3|我若打發他們餓著回家，就必在路上困乏，因為其中有從遠處來的。|zh
575|8|3|3|If I send them away to their houses with no food, they will be overcome by weariness on the way; and some of them have come from far.|en
576|8|4|4|門徒回答說：在這野地，從那裡能得餅，叫這些人吃飽呢？|zh
577|8|4|4|And his disciples said in answer, How will it be possible to get enough bread for these men here in a waste place?|en
578|8|5|5|耶穌問他們說：你們有多少餅？他們說：七個。|zh
579|8|5|5|And he put the question, How much bread have you? And they said, Seven cakes.|en
580|8|6|6|他吩咐眾人坐在地上，就拿著這七個餅祝謝了，擘開，遞給門徒，叫他們擺開，門徒就擺在眾人面前。|zh
581|8|6|6|And he made the people be seated on the earth: and he took the seven cakes and, having given praise, he gave the broken bread to his disciples to put before them; and they put it before the people.|en
582|8|7|7|又有幾條小魚；耶穌祝了福，就吩咐也擺在眾人面前。|zh
583|8|7|7|And they had some small fishes; and blessing them he had them put before the people in the same way.|en
584|8|8|8|眾人都吃，並且吃飽了，收拾剩下的零碎，有七筐子。|zh
585|8|8|8|And they took the food, and had enough; and they took up seven baskets full of the broken bits.|en
586|8|9|9|人數約有四千。耶穌打發他們走了，|zh
587|8|9|9|And there were about four thousand people: and he sent them away.|en
588|8|10|10|隨即同門徒上船，來到大瑪努他境內。|zh
589|8|10|10|And he got into the boat with his disciples straight away, and came into the country of Dalmanutha.|en
590|8|11|11|法利賽人出來盤問耶穌，求他從天上顯個神蹟給他們看，想要試探他。|zh
591|8|11|11|And the Pharisees came out and put questions to him, requesting from him a sign from heaven, testing him.|en
592|8|12|12|耶穌心裡深深的歎息，說：這世代為甚麼求神蹟呢？我實在告訴你們，沒有神蹟給這世代看。|zh
593|8|12|12|And he was very sad in spirit, and said, Why is this generation looking for a sign? truly, I say to you, No sign will be given to this generation.|en
594|8|13|13|他就離開他們，又上船往海那邊去了。|zh
