|chapter|sec|no|content|lang
428|5|2|2|他見有兩隻船灣在湖邊；打魚的人卻離開船洗網去了。|zh
429|5|2|2|And he saw two boats by the edge of the water, but the fishermen had gone out of them and were washing their nets.|en
430|5|3|3|有一隻船是西門的，耶穌就上去，請他把船撐開，稍微離岸，就坐下，從船上教訓眾人。|zh
431|5|3|3|And he got into one of the boats, the property of Simon, and made a request to him to go a little way out from the land. And being seated he gave the people teaching from the boat.|en
432|5|4|4|講完了，對西門說：把船開到水深之處，下網打魚。|zh
433|5|4|4|And when his talk was ended, he said to Simon, Go out into deep water, and let down your nets for fish.|en
434|5|5|5|西門說：夫子，我們整夜勞力，並沒有打著甚麼。但依從你的話，我就下網。|zh
435|5|5|5|And Simon, answering, said, Master, we were working all night and we took nothing: but at your word I will let down the nets.|en
436|5|6|6|他們下了網，就圈住許多魚，網險些裂開，|zh
437|5|6|6|And when they had done this, they got such a great number of fish that it seemed as if their nets would be broken;|en
438|5|7|7|便招呼那隻船上的同伴來幫助。他們就來，把魚裝滿了兩隻船，甚至船要沉下去。|zh
439|5|7|7|And they made signs to their friends in the other boat to come to their help. And they came, and the two boats were so full that they were going down.|en
440|5|8|8|西門彼得看見，就俯伏在耶穌膝前，說：主阿！離開我，我是個罪人！|zh
441|5|8|8|But Simon, when he saw it, went down at the knees of Jesus and said, Go away from me, O Lord, for I am a sinner.|en
442|5|9|9|他和一切同在的人都驚訝這一網所打的魚。|zh
443|5|9|9|For he was full of wonder and so were all those who were with him, at the number of fish which they had taken;|en
444|5|10|10|他的夥伴西庇太的兒子雅各、約翰，也是這樣。耶穌對西門說：不要怕！從今以後，你要得人了。|zh
445|5|10|10|And so were James and John, the sons of Zebedee, who were working with Simon. And Jesus said to Simon, Have no fear; from this time forward you will be a fisher of men.|en
446|5|11|11|他們把兩隻船攏了岸，就撇下所有的，跟從了耶穌。|zh
447|5|11|11|And when they had got their boats to the land, they gave up everything and went after him.|en
448|5|12|12|有一回，耶穌在一個城裡，有人滿身長了大痲瘋，看見他，就俯伏在地，求他說：主若肯，必能叫我潔淨了。|zh
449|5|12|12|And it came about that while he was in one of the towns, there was a leper there: and when he saw Jesus he went down on his face in prayer to him, saying, Lord, if it is your pleasure, you have power to make me clean.|en
450|5|13|13|耶穌伸手摸他，說：我肯，你潔淨了罷！大痲瘋立刻就離了他的身。|zh
451|5|13|13|And he put out his hand to him and said, It is my pleasure; be clean. And straight away his disease went from him.|en
452|5|14|14|耶穌囑咐他：你切不可告訴人，只要去把身體給祭司察看，又要為你得了潔淨，照摩西所吩咐的獻上禮物，對眾人作證據。|zh
453|5|14|14|And he gave him orders: Say nothing to any man, but let the priest see you and give an offering so that you may be made clean, as the law of Moses says, and for a witness to them.|en
454|5|15|15|但耶穌的名聲越發傳揚出去。有極多的人聚集來聽道，也指望醫治他們的病。|zh
455|5|15|15|But news of him went out all the more, in every direction, and great numbers of people came together to give hearing to his words and to be made well from their diseases.|en
456|5|16|16|耶穌卻退到曠野去禱告。|zh
457|5|16|16|But he went away by himself to a waste place for prayer.|en
458|5|17|17|有一天，耶穌教訓人，有法利賽人和教法師在旁邊坐著；他們是從加利利各鄉村和猶太並耶路撒冷來的。主的能力與耶穌同在，使他能醫治病人。|zh
459|5|17|17|And it came about that on one of these days he was teaching; and some Pharisees and teachers of the law were seated there, who had come from every town of Galilee and Judaea and from Jerusalem; and the power of the Lord was with him, to make those who were ill free from their diseases.|en
460|5|18|18|有人用褥子抬著一個癱子，要抬進去放在耶穌面前，|zh
461|5|18|18|And some men had with them, on a bed, a man who was ill, without power of moving; and they made attempts to get him in and put him before Jesus.|en
462|5|19|19|卻因人多，尋不出法子抬進去，就上了房頂，從瓦間把他連褥子縋到當中，正在耶穌面前。|zh
463|5|19|19|And because of the mass of people, there was no way to get him in; so they went up on the top of the house and let him down through the roof, on his bed, into the middle in front of Jesus.|en
464|5|20|20|耶穌見他們的信心，就對癱子說：你的罪赦了。|zh
465|5|20|20|And seeing their faith he said, Man, you have forgiveness for your sins.|en
466|5|21|21|文士和法利賽人就議論說：這說僭妄話的是誰？除了神以外，誰能赦罪呢？|zh
467|5|21|21|And the scribes and Pharisees were having an argument, saying, Who is this, who has no respect for God? who is able to give forgiveness for sins, but God only?|en
468|5|22|22|耶穌知道他們所議論的，就說：你們心裡議論的是甚麼呢？|zh
469|5|22|22|But Jesus, who had knowledge of their thoughts, said to them, Why are you reasoning in your hearts?|en
470|5|23|23|或說你的罪赦了，或說你起來行走，那一樣容易呢？|zh
471|5|23|23|Which is the simpler: to say, You have forgiveness for your sins; or to say, Get up and go?|en
472|5|24|24|但要叫你們知道，人子在地上有赦罪的權柄。就對癱子說：我吩咐你，起來，拿你的褥子回家去罷！|zh
473|5|24|24|But so that you may see that on earth the Son of man has authority for the forgiveness of sins, (he said to the man who was ill,) I say to you, Get up, and take up your bed, and go into your house.|en
474|5|25|25|那人當眾人面前立刻起來，拿著他所躺臥的褥子回家去，歸榮耀與神。|zh
475|5|25|25|And straight away he got up before them, and took up his bed and went away to his house giving praise to God.|en
476|5|26|26|眾人都驚奇，也歸榮耀與神，並且滿心懼怕，說：我們今日看見非常的事了。|zh
477|5|26|26|And wonder overcame them all, and they gave glory to God; and they were full of fear, saying, We have seen strange things today.|en
478|5|27|27|這事以後，耶穌出去，看見一個稅吏，名叫利未，坐在稅關上，就對他說：你跟從我來。|zh
479|5|27|27|And after these things he went out, and saw Levi, a tax-farmer, seated at the place where taxes were taken, and said to him, Come after me.|en
480|5|28|28|他就撇下所有的，起來，跟從了耶穌。|zh
481|5|28|28|And giving up his business, he got up and went after him.|en
482|5|29|29|利未在自己家裡為耶穌大擺筵席，有許多稅吏和別人與他們一同坐席。|zh
483|5|29|29|And Levi made a great feast for him in his house: and a great number of tax-farmers and others were seated at table with them.|en
484|5|30|30|法利賽人和文士就向耶穌的門徒發怨言說：你們為甚麼和稅吏並罪人一同吃喝呢？|zh
485|5|30|30|And the Pharisees and their scribes made protests against his disciples, saying, Why do you take food and drink with tax-farmers and sinners?|en
486|5|31|31|耶穌對他們說：無病的人用不著醫生；有病的人才用得著。|zh
487|5|31|31|And Jesus, answering, said to them, Those who are well have no need of a medical man, but those who are ill.|en
488|5|32|32|我來本不是召義人悔改，乃是召罪人悔改。|zh
489|5|32|32|I have come, not to get the upright, but sinners, so that they may be turned from their sins.|en
490|5|33|33|他們說：約翰的門徒屢次禁食祈禱，法利賽人的門徒也是這樣；惟獨你的門徒又吃又喝。|zh
491|5|33|33|And they said to him, The disciples of John frequently go without food, and make prayers, and so do the disciples of the Pharisees; but your disciples take food and drink.|en
492|5|34|34|耶穌對他們說：新郎和陪伴之人同在的時候，豈能叫陪伴之人禁食呢？|zh
493|5|34|34|And Jesus said, Are you able to make the friends of the newly-married man go without food when he is with them?|en
494|5|35|35|但日子將到，新郎要離開他們，那日他們就要禁食了。|zh
495|5|35|35|But the days will come when he will be taken away from them, and then they will go without food.|en
496|5|36|36|耶穌又設一個比喻，對他們說：沒有人把新衣服撕下一塊來補在舊衣服上；若是這樣，就把新的撕破了，並且所撕下來的那塊新的和舊的也不相稱。|zh
497|5|36|36|And he said to them, in a story, No man takes a bit of cloth from a new coat and puts it on to an old coat, for so the new coat would be damaged and the bit from the new would not go well with the old.|en
498|5|37|37|也沒有人把新酒裝在舊皮袋裡；若是這樣，新酒必將皮袋裂開，酒便漏出來，皮袋也就壞了。|zh
499|5|37|37|And no man puts new wine into old wine-skins, for fear that the skins will be burst by the new wine, and the wine be let out, and the skins come to destruction.|en
500|5|38|38|但新酒必須裝在新皮袋裡。|zh
501|5|38|38|But new wine has to be put into new wine-skins.|en
502|5|39|39|沒有人喝了陳酒又想喝新的；他總說陳的好。|zh
503|5|39|39|And no man, having had old wine, has any desire for new, for he says, The old is better.|en
504|6|1|1|有一個安息日，耶穌從麥地經過。他的門徒掐了麥穗，用手搓著吃。|zh
505|6|1|1|Now it came about that on the Sabbath he was going through the fields of grain, and his disciples took the heads of the grain for food, crushing them in their hands.|en
506|6|2|2|有幾個法利賽人說：你們為甚麼作安息日不可作的事呢？|zh
507|6|2|2|But some of the Pharisees said, Why do you do what it is not right to do on the Sabbath?|en
508|6|3|3|耶穌對他們說：經上記著大衛和跟從他的人飢餓之時所作的事，連這個你們也沒有念過麼？|zh
509|6|3|3|And Jesus said, Have you not seen in the Writings what David did when he was in need of food, he, and those who were with him;|en
510|6|4|4|他怎麼進了神的殿，拿陳設餅吃，又給跟從的人吃？這餅除了祭司以外，別人都不可吃。|zh
511|6|4|4|How he went into the house of God and took for food the holy bread, which only the priests may take, and gave it to those who were with him?|en
512|6|5|5|又對他們說：人子是安息日的主。|zh
513|6|5|5|And he said, The Son of man is lord even of the Sabbath.|en
514|6|6|6|又有一個安息日，耶穌進了會堂教訓人，在那裡有一個人右手枯乾了。|zh
515|6|6|6|And it came about, on another Sabbath, that he went into the Synagogue and was teaching there. And a man was there whose right hand was dead.|en
516|6|7|7|文士和法利賽人窺探耶穌，在安息日治病不治病，要得把柄去告他。|zh
517|6|7|7|And the scribes and Pharisees were watching him to see if he would make him well on the Sabbath, so that they might be able to say something against him.|en
518|6|8|8|耶穌卻知道他們的意念，就對那枯乾一隻手的人說：起來！站在當中。那人就起來，站著。|zh
519|6|8|8|But he had knowledge of their thoughts; and he said to the man whose hand was dead, Get up and come into the middle. And he got up and came forward.|en
520|6|9|9|耶穌對他們說：我問你們，在安息日行善行惡，救命害命，那樣是可以的呢？|zh
521|6|9|9|And Jesus said, I put the question to you, Is it right to do good on the Sabbath or to do evil? to give life or to take it away?|en
522|6|10|10|他就周圍看著他們眾人，對那人說：伸出手來！他把手一伸，手就復了原。|zh
523|6|10|10|And looking round on all of them, he said to him, Put out your hand. And he did so: and his hand was made well.|en
524|6|11|11|他們就滿心大怒，彼此商議怎樣處治耶穌。|zh
525|6|11|11|But they were full of wrath, and were talking together about what they might do to Jesus.|en
526|6|12|12|那時，耶穌出去，上山禱告，整夜禱告神；|zh
527|6|12|12|And it came about in those days that he went out to the mountain for prayer; and he was all night in prayer to God.|en
528|6|13|13|到了天亮，叫他的門徒來，就從他們中間挑選十二個人，稱他們為使徒。|zh
529|6|13|13|And the day came and, turning to his disciples, he made a selection from among them of twelve, to whom he gave the name of Apostles;|en
530|6|14|14|這十二個人有西門，耶穌又給他起名叫彼得，還有他兄弟安得烈，又有雅各和約翰，腓力和巴多羅買，|zh
531|6|14|14|Simon, to whom he gave the name of Peter, and Andrew, his brother, and James and John and Philip and Bartholomew|en
532|6|15|15|馬太和多馬，亞勒腓的兒子雅各和奮銳黨的西門，|zh
533|6|15|15|And Matthew and Thomas and James, the son of Alphaeus, and Simon, who was named the Zealot,|en
534|6|16|16|雅各的兒子（或作：兄弟）猶大，和賣主的加略人猶大。|zh
535|6|16|16|And Judas, the son of James, and Judas Iscariot, he who was false to him.|en
536|6|17|17|耶穌和他們下了山，站在一塊平地上；同站的有許多門徒，又有許多百姓，從猶太全地和耶路撒冷，並推羅、西頓的海邊來，都要聽他講道，又指望醫治他們的病；|zh
537|6|17|17|And he came down with them to a level place, and a great band of his disciples, and a very great number of people from all Judaea and Jerusalem and from the parts of Tyre and Sidon by the sea, came to give hearing to him, and to be made well from their diseases;|en
538|6|18|18|還有被污鬼纏磨的，也得了醫治。|zh
539|6|18|18|And those who were troubled with unclean spirits were made well.|en
540|6|19|19|眾人都想要摸他；因為有能力從他身上發出來，醫好了他們。|zh
541|6|19|19|And all the people were desiring to be touched by him, for power came from him and made them all well.|en
542|6|20|20|耶穌舉目看著門徒，說：你們貧窮的人有福了！因為神的國是你們的。|zh
543|6|20|20|And turning his eyes to his disciples he said, Happy are you who are poor: for the kingdom of God is yours.|en
544|6|21|21|你們飢餓的人有福了！因為你們將要飽足。你們哀哭的人有福了！因為你們將要喜笑。|zh
545|6|21|21|Happy are you who are in need of food now: for you will be made full. Happy are you who are weeping now; for you will be glad.|en
546|6|22|22|人為人子恨惡你們，拒絕你們，辱罵你們，棄掉你們的名，以為是惡，你們就有福了！|zh
547|6|22|22|Happy are you, when men have hate for you, and put you away from among them and say angry words to you, turning away in disgust at your name, because of the Son of man.|en
548|6|23|23|當那日，你們要歡喜跳躍，因為你們在天上的賞賜是大的。他們的祖宗待先知也是這樣。|zh
549|6|23|23|Be glad in that day, and be lifted up for joy, for your reward in heaven will be great: for their fathers did these same things to the prophets.|en
550|6|24|24|但你們富足的人有禍了！因為你們受過你們的安慰。|zh
551|6|24|24|But unhappy are you who have wealth: for you have been comforted now.|en
552|6|25|25|你們飽足的人有禍了！因為你們將要飢餓。你們喜笑的人有禍了！因為你們將要哀慟哭泣。|zh
553|6|25|25|Unhappy are you who are full of food now: for you will be in need. Unhappy are you who are laughing now: for you will be crying in sorrow.|en
554|6|26|26|人都說你們好的時候，你們就有禍了！因為他們的祖宗待假先知也是這樣。|zh
555|6|26|26|Unhappy are you when all men give you their approval: for so their fathers did to the false prophets.|en
556|6|27|27|只是我告訴你們這聽道的人，你們的仇敵，要愛他！恨你們的，要待他好！|zh
557|6|27|27|But I say to you who give ear to me, Have love for those who are against you, do good to those who have hate for you,|en
558|6|28|28|咒詛你們的，要為他祝福！凌辱你們的，要為他禱告！|zh
559|6|28|28|Give blessing to those who give you curses, say prayers for those who are cruel to you.|en
560|6|29|29|有人打你這邊的臉，連那邊的臉也由他打。有人奪你的外衣，連裡衣也由他拿去。|zh
561|6|29|29|If a man gives you a blow on one side of your face, then let the other side be turned to him; from him who takes away your coat, do not keep back your robe.|en
562|6|30|30|凡求你的，就給他。有人奪你的東西去，不用再要回來。|zh
563|6|30|30|Give to everyone who comes with a request, and if a man takes away your property, make no attempt to get it back again.|en
564|6|31|31|你們願意人怎樣待你們，你們也要怎樣待人。|zh
565|6|31|31|Do to others as you would have them do to you.|en
566|6|32|32|你們若單愛那愛你們的人，有甚麼可酬謝的呢？就是罪人也愛那愛他們的人。|zh
567|6|32|32|If you have love for those who have love for you, what credit is it to you? for even sinners have love for those who have love for them.|en
568|6|33|33|你們若善待那善待你們的人，有甚麼可酬謝的呢？就是罪人也是這樣行。|zh
569|6|33|33|And if you do good to those who do good to you, what credit is it to you? for even sinners do the same.|en
570|6|34|34|你們若借給人，指望從他收回，有甚麼可酬謝的呢？就是罪人也借給罪人，要如數收回。|zh
571|6|34|34|And if you let those have the use of your money, from whom you are hoping to get it back, what credit is it to you? even sinners do so to sinners, hoping to get back as much as they gave.|en
572|6|35|35|你們倒要愛仇敵，也要善待他們，並要借給人不指望償還，你們的賞賜就必大了，你們也必作至高者的兒子；因為他恩待那忘恩的和作惡的。|zh
573|6|35|35|But be loving to those who are against you and do them good, and give them your money, not giving up hope, and your reward will be great and you will be the sons of the Most High: for he is kind to evil men, and to those who have hard hearts.|en
574|6|36|36|你們要慈悲，像你們的父慈悲一樣。|zh
575|6|36|36|Be full of pity, even as your Father is full of pity.|en
576|6|37|37|你們不要論斷人，就不被論斷；你們不要定人的罪，就不被定罪；你們要饒恕人，就必蒙饒恕（饒恕：原文作釋放）；|zh
577|6|37|37|Be not judges of others, and you will not be judged: do not give punishment to others, and you will not get punishment yourselves: make others free, and you will be made free:|en
578|6|38|38|你們要給人，就必有給你們的，並且用十足的升斗，連搖帶按，上尖下流的倒在你們懷裡；因為你們用甚麼量器量給人，也必用甚麼量器量給你們。|zh
579|6|38|38|Give, and it will be given to you; good measure, crushed down, full and running over, they will give to you. For in the same measure as you give, it will be given to you again.|en
580|6|39|39|耶穌又用比喻對他們說：瞎子豈能領瞎子，兩個人不是都要掉在坑裡麼？|zh
581|6|39|39|And he gave them teaching in the form of a story, saying, Is it possible for one blind man to be guide to another? will they not go falling together into a hole?|en
582|6|40|40|學生不能高過先生；凡學成了的不過和先生一樣。|zh
583|6|40|40|The disciple is not greater than his master, but everyone whose learning is complete will be like his master.|en
584|6|41|41|為甚麼看見你弟兄眼中有刺，卻不想自己眼中有梁木呢？|zh
585|6|41|41|And why do you take note of the grain of dust in your brother's eye, but take no note of the bit of wood which is in your eye?|en
586|6|42|42|你不見自己眼中有梁木，怎能對你弟兄說：容我去掉你眼中的刺呢？你這假冒為善的人！先去掉自己眼中的梁木，然後才能看得清楚，去掉你弟兄眼中的刺。|zh
587|6|42|42|How will you say to your brother, Brother, let me take the grain of dust out of your eye, when you yourself do not see the bit of wood in your eye? O false one! first take the wood out of your eye and then you will see clearly to take the dust out of your brother's eye.|en
588|6|43|43|因為，沒有好樹結壞果子，也沒有壞樹結好果子。|zh
589|6|43|43|For no good tree gives bad fruit, and no bad tree gives good fruit.|en
590|6|44|44|凡樹木看果子，就可以認出他來。人不是從荊棘上摘無花果，也不是從蒺藜裡摘葡萄。|zh
591|6|44|44|For every tree is judged by its fruit. Men do not get figs from thorns, or grapes from blackberry plants.|en
592|6|45|45|善人從他心裡所存的善就發出善來；惡人從他心裡所存的惡就發出惡來；因為心裡所充滿的，口裡就說出來。|zh
593|6|45|45|The good man, out of the good store of his heart, gives good things; and the evil man, out of his evil store, gives evil: for out of the full store of the heart come the words of the mouth.|en
594|6|46|46|你們為甚麼稱呼我主阿，主阿，卻不遵我的話行呢？|zh
595|6|46|46|Why do you say to me, Lord, Lord, and do not the things which I say?|en
596|6|47|47|凡到我這裡來，聽見我的話就去行的，我要告訴你們他像甚麼人：|zh
597|6|47|47|Everyone who comes to me and gives ear to my words and does them, I will make clear to you what he is like:|en
598|6|48|48|他像一個人蓋房子，深深的挖地，把根基安在磐石上；到發大水的時候，水沖那房子，房子總不能搖動，因為根基立在磐石上（有古卷：因為蓋造得好）。|zh
599|6|48|48|He is like a man building a house, who went deep and put the base of it on a rock; and when the water came up and the river was driving against that house, it was not moved, because the building was good.|en
600|6|49|49|惟有聽見不去行的，就像一個人在土地上蓋房子，沒有根基；水一沖，隨即倒塌了，並且那房子壞的很大。|zh
601|6|49|49|But he who gives hearing, without doing, is like a man building a house on the earth without a base for it; and when the force of the river came against it, straight away it came down; and the destruction of that house was great.|en
602|7|1|1|耶穌對百姓講完了這一切的話，就進了迦百農。|zh
603|7|1|1|After he had come to the end of all his words in the hearing of the people, he went into Capernaum.|en
604|7|2|2|有一個百夫長所寶貴的僕人害病，快要死了。|zh
605|7|2|2|And a certain captain had a servant who was very dear to him; this servant was ill and near to death.|en
606|7|3|3|百夫長風聞耶穌的事，就託猶太人的幾個長老去求耶穌來救他的僕人。|zh
607|7|3|3|And when news of Jesus came to his ears, he sent to him rulers of the Jews, requesting that he would come and make his servant well.|en
608|7|4|4|他們到了耶穌那裡，就切切的求他說：你給他行這事是他所配得的；|zh
609|7|4|4|And they, when they came to Jesus, made their request warmly, saying,|en
610|7|5|5|因為他愛我們的百姓，給我們建造會堂。|zh
611|7|5|5|It is right for you to do this for him, because he is a friend to our nation, and himself has put up a Synagogue for us.|en
612|7|6|6|耶穌就和他們同去。離那家不遠，百夫長託幾個朋友去見耶穌，對他說：主阿！不要勞動；因你到我舍下，我不敢當。|zh
613|7|6|6|And Jesus went with them. And when he was not far from the house, the man sent friends to him, saying, Lord, do not give yourself trouble: for I am not important enough for you to come into my house:|en
614|7|7|7|我也自以為不配去見你，只要你說一句話，我的僕人就必好了。|zh
615|7|7|7|And I had the feeling that I was not even good enough to come to you: but say the word only, and my servant will be well.|en
616|7|8|8|因為我在人的權下，也有兵在我以下，對這個說：去！他就去；對那個說：來！他就來；對我的僕人說：你作這事！他就去作。|zh
617|7|8|8|For I, myself, am a man under authority, having men under me; and I say to this one, Go, and he goes; and to another, Come, and he comes; and to my servant, Do this, and he does it.|en
618|7|9|9|耶穌聽見這話，就希奇他，轉身對跟隨的眾人說：我告訴你們，這麼大的信心，就是在以色列中，我也沒有遇見過。|zh
619|7|9|9|And when these things were said to Jesus, he was surprised, and, turning to the mass of people coming after him, said, I have not seen such great faith, no, not in Israel.|en
620|7|10|10|那託來的人回到百夫長家裡，看見僕人已經好了。|zh
621|7|10|10|And when those who were sent came back to the house they saw that the servant was well.|en
622|7|11|11|過了不多時（有古卷：次日），耶穌往一座城去，這城名叫拿因，他的門徒和極多的人與他同行。|zh
623|7|11|11|And it came about, after a little time, that he went to a town named Nain; and his disciples went with him, and a great number of people.|en
624|7|12|12|將近城門，有一個死人被抬出來。這人是他母親獨生的兒子；他母親又是寡婦。有城裡的許多人同著寡婦送殯。|zh
625|7|12|12|Now when he came near the door of the town, a dead man was being taken out, the only son of his mother, who was a widow: and a great number of people from the town were with her.|en
626|7|13|13|主看見那寡婦，就憐憫他，對他說：不要哭！|zh
627|7|13|13|And when the Lord saw her, he had pity on her and said to her, Be not sad.|en
628|7|14|14|於是進前按著槓，抬的人就站住了。耶穌說：少年人，我吩咐你，起來！|zh
629|7|14|14|And he came near, and put his hand on the stretcher where the dead man was: and those who were moving it came to a stop. And he said, Young man, I say to you, Get up.|en
630|7|15|15|那死人就坐起，並且說話。耶穌便把他交給他母親。|zh
631|7|15|15|And the dead man got up, and words came from his lips. And he gave him to his mother.|en
632|7|16|16|眾人都驚奇，歸榮耀與神，說：有大先知在我們中間興起來了！又說：神眷顧了他的百姓！|zh
633|7|16|16|And fear came on all, and they gave praise to God, saying, A great prophet is among us: and, God has given thought to his people.|en
634|7|17|17|他這事的風聲就傳遍了猶太和周圍地方。|zh
635|7|17|17|And this story about him went through all Judaea and the places round about.|en
636|7|18|18|約翰的門徒把這些事都告訴約翰。|zh
637|7|18|18|And the disciples of John gave him an account of all these things.|en
638|7|19|19|他便叫了兩個門徒來，打發他們到主那裡去，說：那將要來的是你麼？還是我們等候別人呢？|zh
639|7|19|19|Then John sent two of his disciples to the Lord, saying, Are you he who is to come, or are we waiting for another?|en
640|7|20|20|那兩個人來到耶穌那裡，說：施洗的約翰打發我們來問你：那將要來的是你麼？還是我們等候別人呢？|zh
641|7|20|20|And when the men came to him they said, John the Baptist has sent us to you, saying, Are you he who is to come, or are we waiting for another?|en
642|7|21|21|正當那時候，耶穌治好了許多有疾病的，受災患的，被惡鬼附著的，又開恩叫好些瞎子能看見。|zh
643|7|21|21|At that time, he made a number of people free from their diseases and their pains, and from evil spirits; and to others who were blind he gave back the use of their eyes.|en
644|7|22|22|耶穌回答說：你們去，把所看見所聽見的事告訴約翰，就是瞎子看見，瘸子行走，長大痲瘋的潔淨，聾子聽見，死人復活，窮人有福音傳給他們。|zh
645|7|22|22|And answering them he said, Go back and give news to John of what you have seen, and the things which have come to your ears; the blind now see, those who had no power in their legs are walking, lepers are made clean, those who had no hearing now have their ears open, dead men come to life again, and the poor have the good news given to them.|en
646|7|23|23|凡不因我跌倒的，就有福了！|zh
647|7|23|23|And a blessing will be on him who has no doubts about me.|en
648|7|24|24|約翰所差來的人既走了，耶穌就對眾人講論約翰說：你們從前出去到曠野，是要看甚麼呢？要看風吹動的蘆葦麼？|zh
649|7|24|24|And when the men who were sent by John had gone away, he said to the people, about John, What did you go out into the waste land to see? a tall stem moving in the wind?|en
650|7|25|25|你們出去，到底是要看甚麼？要看穿細軟衣服的人麼？那穿華麗衣服、宴樂度日的人是在王宮裡。|zh
651|7|25|25|But what did you go out to see? a man in soft clothing? See now, those who have beautiful clothing and delicate food are in kings' houses.|en
652|7|26|26|你們出去，究竟是要看甚麼？要看先知麼？我告訴你們，是的，他比先知大多了。|zh
653|7|26|26|But what did you go out to see? a prophet? Yes, I say to you, and more than a prophet.|en
654|7|27|27|經上記著說：我要差遣我的使者在你前面預備道路，所說的就是這個人。|zh
655|7|27|27|This is he of whom it has been said, See, I send my servant before your face, who will make ready your way before you.|en
656|7|28|28|我告訴你們，凡婦人所生的，沒有一個大過約翰的；然而神國裡最小的比他還大。|zh
657|7|28|28|I say to you, Among all the sons of women, not one is greater than John: but he who is least in the kingdom of God is greater than he.|en
658|7|29|29|眾百姓和稅吏既受過約翰的洗，聽見這話，就以神為義；|zh
659|7|29|29|(And all the people, and the tax-farmers, to whom John had given baptism, when they had knowledge of these things, gave glory to God.|en
660|7|30|30|但法利賽人和律法師沒有受過約翰的洗，竟為自己廢棄了神的旨意。（29，30兩節或作：眾百姓和稅吏聽見了約翰的話，就受了他的洗，便以神為義；但法利賽人和律法師不受約翰的洗，竟為自己廢棄了神的旨意。）|zh
661|7|30|30|But the Pharisees and the teachers of the law were against the purpose of God for themselves, not having had his baptism.)|en
662|7|31|31|主又說：這樣，我可用甚麼比這世代的人呢？他們好像甚麼呢？|zh
663|7|31|31|What comparison am I to make of the men of this generation? what are they like?|en
664|7|32|32|好像孩童坐在街市上，彼此呼叫說：我們向你們吹笛，你們不跳舞；我們向你們舉哀，你們不啼哭。|zh
665|7|32|32|They are like children who are seated in the market-place, crying out to one another, and saying, We made music for you, but you did not take part in the dance; we gave cries of sorrow, but you were not sad.|en
666|7|33|33|施洗的約翰來，不吃餅，不喝酒，你們說他是被鬼附著的。|zh
667|7|33|33|For John the Baptist came, taking no food or drink, and you say, He has an evil spirit.|en
668|7|34|34|人子來，也吃也喝，你們說他是貪食好酒的人，是稅吏和罪人的朋友。|zh
669|7|34|34|The Son of man came feasting, and you say, Here is a lover of food and wine, a friend of tax-farmers and sinners.|en
670|7|35|35|但智慧之子都以智慧為是。|zh
671|7|35|35|But wisdom is judged to be right by all her children.|en
672|7|36|36|有一個法利賽人請耶穌和他吃飯；耶穌就到法利賽人家裡去坐席。|zh
673|7|36|36|And one of the Pharisees made a request that he would take a meal with him. And he went into the Pharisee's house and took his seat at the table.|en
674|7|37|37|那城裡有一個女人，是個罪人，知道耶穌在法利賽人家裡坐席，就拿著盛香膏的玉瓶，|zh
675|7|37|37|And there was a woman in the town who was a sinner; and when she had news that he was a guest in the Pharisee's house, she took a bottle of perfume,|en
676|7|38|38|站在耶穌背後，挨著他的腳哭，眼淚溼了耶穌的腳，就用自己的頭髮擦乾，又用嘴連連親他的腳，把香膏抹上。|zh
677|7|38|38|And went in and took her place at the back of him, near his feet, weeping, so that his feet were washed with the drops from her eyes, and with her hair she made them dry, and kissing his feet she put the perfume on them.|en
678|7|39|39|請耶穌的法利賽人看見這事，心裡說：這人若是先知，必知道摸他的是誰，是個怎樣的女人，乃是個罪人。|zh
679|7|39|39|Now when the Pharisee in whose house he was saw it, he said to himself, This man, if he was a prophet, would be conscious what sort of woman this is who has put her hands on him, that she is a sinner.|en
680|7|40|40|耶穌對他說：西門！我有句話要對你說。西門說：夫子，請說。|zh
681|7|40|40|And Jesus, answering, said, Simon, I have something to say to you. And he said, Master, say on.|en
682|7|41|41|耶穌說：一個債主有兩個人欠他的債；一個欠五十兩銀子，一個欠五兩銀子；|zh
683|7|41|41|And he said, Two men were in debt to a certain man of business: one had a debt of five hundred pence, and the other of fifty.|en
684|7|42|42|因為他們無力償還，債主就開恩免了他們兩個人的債。這兩個人那一個更愛他呢？|zh
685|7|42|42|When they were unable to make payment, he made the two of them free of their debts. Which of them, now, will have the greater love for him?|en
686|7|43|43|西門回答說：我想是那多得恩免的人。耶穌說：你斷的不錯。|zh
687|7|43|43|Simon, in answer, said, It seems he whose debt was greater. And he said, Your decision is right.|en
688|7|44|44|於是轉過來向著那女人，便對西門說：你看見這女人麼？我進了你的家，你沒有給我水洗腳；但這女人用眼淚溼了我的腳，用頭髮擦乾。|zh
689|7|44|44|And turning to the woman he said to Simon, You see this woman? I came into your house; you did not give me water for my feet: but she has been washing my feet with the drops from her eyes, and drying them with her hair.|en
690|7|45|45|你沒有與我親嘴；但這女人從我進來的時候就不住的用嘴親我的腳。|zh
691|7|45|45|You did not give me a kiss: but she, from the time when I came in, has gone on kissing my feet.|en
692|7|46|46|你沒有用油抹我的頭；但這女人用香膏抹我的腳。|zh
693|7|46|46|You put no oil on my head: but she has put perfume on my feet.|en
694|7|47|47|所以我告訴你，他許多的罪都赦免了，因為他的愛多；但那赦免少的，他的愛就少。|zh
