|chapter|sec|no|content|lang
288|8|2|2|I say to you, Keep the king's law, from respect for the oath of God.|en
289|8|3|3|不要急躁離開王的面前，不要固執行惡，因為他凡事都隨自己的心意而行。|zh
290|8|3|3|Be not quick to go from before him. Be not fixed in an evil design, because he does whatever is pleasing to him.|en
291|8|4|4|王的話本有權力，誰敢問他說你做甚麼呢？|zh
292|8|4|4|The word of a king has authority; and who may say to him, What is this you are doing?|en
293|8|5|5|凡遵守命令的，必不經歷禍患；智慧人的心能辨明時候和定理（原文是審判；下節同）。|zh
294|8|5|5|Whoever keeps the law will come to no evil: and a wise man's heart has knowledge of time and of decision.|en
295|8|6|6|各樣事務成就都有時候和定理，因為人的苦難重壓在他身上。|zh
296|8|6|6|For every purpose there is a time and a decision, because the sorrow of man is great in him.|en
297|8|7|7|他不知道將來的事，因為將來如何，誰能告訴他呢？|zh
298|8|7|7|No one is certain what is to be, and who is able to say to him when it will be?|en
299|8|8|8|無人有權力掌管生命，將生命留住；也無人有權力掌管死期；這場爭戰，無人能免；邪惡也不能救那好行邪惡的人。|zh
300|8|8|8|No man has authority over the wind, to keep the wind; or is ruler over the day of his death. In war no man's time is free, and evil will not keep the sinner safe.|en
301|8|9|9|這一切我都見過，也專心查考日光之下所做的一切事。有時這人管轄那人，令人受害。|zh
302|8|9|9|All this have I seen, and have given my heart to all the work which is done under the sun: there is a time when man has power over man for his destruction.|en
303|8|10|10|我見惡人埋葬，歸入墳墓；又見行正直事的離開聖地，在城中被人忘記。這也是虛空。|zh
304|8|10|10|And then I saw evil men put to rest, taken even from the holy place; and they went about and were praised in the town because of what they had done. This again is to no purpose.|en
305|8|11|11|因為斷定罪名不立刻施刑，所以世人滿心作惡。|zh
306|8|11|11|Because punishment for an evil work comes not quickly, the minds of the sons of men are fully given to doing evil.|en
307|8|12|12|罪人雖然作惡百次，倒享長久的年日；然而我準知道，敬畏神的，就是在他面前敬畏的人，終久必得福樂。|zh
308|8|12|12|Though a sinner does evil a hundred times and his life is long, I am certain that it will be well for those who go in fear of God and are in fear before him.|en
309|8|13|13|惡人卻不得福樂，也不得長久的年日；這年日好像影兒，因他不敬畏神。|zh
310|8|13|13|But it will not be well for the evil-doer; he will not make his days long like a shade, because he has no fear before God.|en
311|8|14|14|世上有一件虛空的事，就是義人所遭遇的，反照惡人所行的；又有惡人所遭遇的，反照義人所行的。我說，這也是虛空。|zh
312|8|14|14|There is a thing which is to no purpose done on the earth: that there are good men to whom is given the same punishment as those who are evil, and there are evil men who get the reward of the good. I say that this again is to no purpose.|en
313|8|15|15|我就稱讚快樂，原來人在日光之下，莫強如吃喝快樂；因為他在日光之下，神賜他一生的年日，要從勞碌中，時常享受所得的。|zh
314|8|15|15|So I gave praise to joy, because there is nothing better for a man to do under the sun than to take meat and drink and be happy; for that will be with him in his work all the days of his life which God gives him under the sun.|en
315|8|16|16|我專心求智慧，要看世上所做的事。（有晝夜不睡覺不合眼的。）|zh
316|8|16|16|When I gave my mind to the knowledge of wisdom and to seeing the business which is done on the earth (and there are those whose eyes see not sleep by day or by night),|en
317|8|17|17|我就看明神一切的作為，知道人查不出日光之下所做的事；任憑他費多少力尋查，都查不出來，就是智慧人雖想知道，也是查不出來。|zh
318|8|17|17|Then I saw all the work of God, and that man may not get knowledge of the work which is done under the sun; because, if a man gives hard work to the search he will not get knowledge, and even if the wise man seems to be coming to the end of his search, still he will be without knowledge.|en
319|9|1|1|我將這一切事放在心上，詳細考究，就知道義人和智慧人，並他們的作為都在神手中；或是愛，或是恨，都在他們的前面，人不能知道。|zh
320|9|1|1|All this I took to heart, and my heart saw it all: that the upright and the wise and their works are in the hand of God; and men may not be certain if it will be love or hate; all is to no purpose before them.|en
321|9|2|2|凡臨到眾人的事都是一樣：義人和惡人都遭遇一樣的事；好人，潔淨人和不潔淨人，獻祭的與不獻祭的，也是一樣。好人如何，罪人也如何；起誓的如何，怕起誓的也如何。|zh
322|9|2|2|Because to all there is one event, to the upright man and to the evil, to the clean and to the unclean, to him who makes an offering and to him who makes no offering; as is the good so is the sinner; he who takes an oath is as he who has fear of it.|en
323|9|3|3|在日光之下所行的一切事上有一件禍患，就是眾人所遭遇的都是一樣，並且世人的心充滿了惡；活著的時候心裡狂妄，後來就歸死人那裡去了。|zh
324|9|3|3|This is evil in all things which are done under the sun: that there is one fate for all, and the hearts of the sons of men are full of evil; while they have life their hearts are foolish, and after that--to the dead.|en
325|9|4|4|與一切活人相連的，那人還有指望，因為活著的狗比死了的獅子更強。|zh
326|9|4|4|For him who is joined to all the living there is hope; a living dog is better than a dead lion.|en
327|9|5|5|活著的人知道必死；死了的人毫無所知，也不再得賞賜；他們的名無人記念。|zh
328|9|5|5|The living are conscious that death will come to them, but the dead are not conscious of anything, and they no longer have a reward, because there is no memory of them.|en
329|9|6|6|他們的愛，他們的恨，他們的嫉妒，早都消滅了。在日光之下所行的一切事上，他們永不再有分了。|zh
330|9|6|6|Their love and their hate and their envy are now ended; and they have no longer a part for ever in anything which is done under the sun.|en
331|9|7|7|你只管去歡歡喜喜吃你的飯，心中快樂喝你的酒，因為神已經悅納你的作為。|zh
332|9|7|7|Come, take your bread with joy, and your wine with a glad heart. God has taken pleasure in your works.|en
333|9|8|8|你的衣服當時常潔白，你頭上也不要缺少膏油。|zh
334|9|8|8|Let your clothing be white at all times, and let not your head be without oil.|en
335|9|9|9|在你一生虛空的年日，就是神賜你在日光之下虛空的年日，當同你所愛的妻，快活度日，因為那是你生前在日光之下勞碌的事上所得的分。|zh
336|9|9|9|Have joy with the woman of your love all the days of your foolish life which he gives you under the sun. Because that is your part in life and in your work which you do under the sun.|en
337|9|10|10|凡你手所當做的事要盡力去做；因為在你所必去的陰間沒有工作，沒有謀算，沒有知識，也沒有智慧。|zh
338|9|10|10|Whatever comes to your hand to do with all your power, do it because there is no work, or thought, or knowledge, or wisdom in the place of the dead to which you are going.|en
339|9|11|11|我又轉念：見日光之下，快跑的未必能贏；力戰的未必得勝；智慧的未必得糧食；明哲的未必得資財；靈巧的未必得喜悅。所臨到眾人的是在乎當時的機會。|zh
340|9|11|11|And again I saw under the sun that the reward goes not to him who is quick, or the fruits of war to the strong; and there is no bread for the wise, or wealth for men of learning, or respect for those who have knowledge; but time and chance come to all.|en
341|9|12|12|原來人也不知道自己的定期。魚被惡網圈住，鳥被網羅捉住，禍患忽然臨到的時候，世人陷在其中也是如此。|zh
342|9|12|12|Even man has no knowledge of his time; like fishes taken in an evil net, or like birds taken by deceit, are the sons of men taken in an evil time when it comes suddenly on them.|en
343|9|13|13|我見日光之下有一樣智慧，據我看乃是廣大，|zh
344|9|13|13|This again I have seen under the sun as wisdom and it seemed great to me.|en
345|9|14|14|就是有一小城，其中的人數稀少，有大君王來攻擊，修築營壘，將城圍困。|zh
346|9|14|14|There was a little town and the number of its men was small, and there came a great king against it and made an attack on it, building works of war round about it.|en
347|9|15|15|城中有一個貧窮的智慧人，他用智慧救了那城，卻沒有人記念那窮人。|zh
348|9|15|15|Now there was in the town a poor, wise man, and he, by his wisdom, kept the town safe. But no one had any memory of that same poor man.|en
349|9|16|16|我就說，智慧勝過勇力；然而那貧窮人的智慧被人藐視，他的話也無人聽從。|zh
350|9|16|16|Then I said, Wisdom is better than strength, but the poor man's wisdom is not respected, and his words are not given a hearing.|en
351|9|17|17|寧可在安靜之中聽智慧人的言語，不聽掌管愚昧人的喊聲。|zh
352|9|17|17|The words of the wise which come quietly to the ear are noted more than the cry of a ruler among the foolish.|en
353|9|18|18|智慧勝過打仗的兵器；但一個罪人能敗壞許多善事。|zh
354|9|18|18|Wisdom is better than instruments of war, but one sinner is the destruction of much good.|en
355|10|1|1|死蒼蠅使做香的膏油發出臭氣；這樣，一點愚昧也能敗壞智慧和尊榮。|zh
356|10|1|1|Dead flies make the oil of the perfumer give out an evil smell; more valued is a little wisdom than the great glory of the foolish.|en
357|10|2|2|智慧人的心居右；愚昧人的心居左。|zh
358|10|2|2|The heart of the wise man goes in the right direction; but the heart of a foolish man in the wrong.|en
359|10|3|3|並且愚昧人行路顯出無知，對眾人說，他是愚昧人。|zh
360|10|3|3|And when the foolish man is walking in the way, he has no sense and lets everyone see that he is foolish.|en
361|10|4|4|掌權者的心若向你發怒，不要離開你的本位，因為柔和能免大過。|zh
362|10|4|4|If the wrath of the ruler is against you, keep in your place; in him who keeps quiet even great sins may be overlooked.|en
363|10|5|5|我見日光之下有一件禍患，似乎出於掌權的錯誤，|zh
364|10|5|5|There is an evil which I have seen under the sun, like an error which comes by chance from a ruler:|en
365|10|6|6|就是愚昧人立在高位；富足人坐在低位。|zh
366|10|6|6|The foolish are placed in high positions, but men of wealth are kept low.|en
367|10|7|7|我見過僕人騎馬，王子像僕人在地上步行。|zh
368|10|7|7|I have seen servants on horses, and rulers walking on the earth as servants.|en
369|10|8|8|挖陷坑的，自己必掉在其中；拆牆垣的，必為蛇所咬。|zh
370|10|8|8|He who makes a hole for others will himself go into it, and for him who makes a hole through a wall the bite of a snake will be a punishment.|en
371|10|9|9|鑿開（或譯：挪移）石頭的，必受損傷；劈開木頭的，必遭危險。|zh
372|10|9|9|He who gets out stones from the earth will be damaged by them, and in the cutting of wood there is danger.|en
373|10|10|10|鐵器鈍了，若不將刃磨快，就必多費氣力；但得智慧指教，便有益處。|zh
374|10|10|10|If the iron has no edge, and he does not make it sharp, then he has to put out more strength; but wisdom makes things go well.|en
375|10|11|11|未行法術以先，蛇若咬人，後行法術也是無益。|zh
376|10|11|11|If a snake gives a bite before the word of power is said, then there is no longer any use in the word of power.|en
377|10|12|12|智慧人的口說出恩言；愚昧人的嘴吞滅自己。|zh
378|10|12|12|The words of a wise man's mouth are sweet to all, but the lips of a foolish man are his destruction.|en
379|10|13|13|他口中的言語起頭是愚昧；他話的末尾是奸惡的狂妄。|zh
380|10|13|13|The first words of his mouth are foolish, and the end of his talk is evil crime.|en
381|10|14|14|愚昧人多有言語，人卻不知將來有甚麼事；他身後的事誰能告訴他呢？|zh
382|10|14|14|The foolish are full of words; man has no knowledge of what will be; and who is able to say what will be after him?|en
383|10|15|15|凡愚昧人，他的勞碌使自己困乏，因為連進城的路，他也不知道。|zh
384|10|15|15|The work of the foolish will be a weariness to him, because he has no knowledge of the way to the town.|en
385|10|16|16|邦國啊，你的王若是孩童，你的群臣早晨宴樂，你就有禍了！|zh
386|10|16|16|Unhappy is the land whose king is a boy, and whose rulers are feasting in the morning.|en
387|10|17|17|邦國啊，你的王若是貴冑之子，你的群臣按時吃喝，為要補力，不為酒醉，你就有福了！|zh
388|10|17|17|Happy is the land whose ruler is of noble birth, and whose chiefs take food at the right time, for strength and not for feasting.|en
389|10|18|18|因人懶惰，房頂塌下；因人手懶，房屋滴漏。|zh
390|10|18|18|When no work is done the roof goes in, and when the hands do nothing water comes into the house.|en
391|10|19|19|設擺筵席是為喜笑。酒能使人快活；錢能叫萬事應心。|zh
392|10|19|19|A feast is for laughing, and wine makes glad the heart; but by the one and the other money is wasted.|en
393|10|20|20|你不可咒詛君王，也不可心懷此念；在你臥房也不可咒詛富戶。因為空中的鳥必傳揚這聲音，有翅膀的也必述說這事。|zh
394|10|20|20|Say not a curse against the king, even in your thoughts; and even secretly say not a curse against the man of wealth; because a bird of the air will take the voice, and that which has wings will give news of it.|en
395|11|1|1|當將你的糧食撒在水面，因為日久必能得著。|zh
396|11|1|1|Put out your bread on the face of the waters; for after a long time it will come back to you again.|en
397|11|2|2|你要分給七人，或分給八人，因為你不知道將來有甚麼災禍臨到地上。|zh
398|11|2|2|Give a part to seven or even to eight, because you have no knowledge of the evil which will be on the earth.|en
399|11|3|3|雲若滿了雨，就必傾倒在地上。樹若向南倒，或向北倒，樹倒在何處，就存在何處。|zh
400|11|3|3|If the clouds are full of rain, they send it down on the earth; and if a tree comes down to the south, or the north, in whatever place it comes down, there it will be.|en
401|11|4|4|看風的，必不撒種；望雲的，必不收割。|zh
402|11|4|4|He who is watching the wind will not get the seed planted, and he who is looking at the clouds will not get in the grain.|en
403|11|5|5|風從何道來，骨頭在懷孕婦人的胎中如何長成，你尚且不得知道；這樣，行萬事之神的作為，你更不得知道。|zh
404|11|5|5|As you have no knowledge of the way of the wind, or of the growth of the bones in the body of her who is with child, even so you have no knowledge of the works of God who has made all.|en
405|11|6|6|早晨要撒你的種，晚上也不要歇你的手，因為你不知道哪一樣發旺；或是早撒的，或是晚撒的，或是兩樣都好。|zh
406|11|6|6|In the morning put your seed into the earth, and till the evening let not your hand be at rest; because you are not certain which will do well, this or that--or if the two will be equally good.|en
407|11|7|7|光本是佳美的，眼見日光也是可悅的。|zh
408|11|7|7|Truly the light is sweet, and it is good for the eyes to see the sun.|en
409|11|8|8|人活多年，就當快樂多年；然而也當想到黑暗的日子。因為這日子必多，所要來的都是虛空。|zh
410|11|8|8|But even if a man's life is long and he has joy in all his years, let him keep in mind the dark days, because they will be great in number. Whatever may come is to no purpose.|en
411|11|9|9|少年人哪，你在幼年時當快樂。在幼年的日子，使你的心歡暢，行你心所願行的，看你眼所愛看的；卻要知道，為這一切的事，神必審問你。|zh
412|11|9|9|Have joy, O young man, while you are young; and let your heart be glad in the days of your strength, and go in the ways of your heart, and in the desire of your eyes; but be certain that for all these things God will be your judge.|en
413|11|10|10|所以，你當從心中除掉愁煩，從肉體克去邪惡；因為一生的開端和幼年之時，都是虛空的。|zh
414|11|10|10|So put away trouble from your heart, and sorrow from your flesh; because the early years and the best years are to no purpose.|en
415|12|1|1|你趁著年幼、衰敗的日子尚未來到，就是你所說，我毫無喜樂的那些年日未曾臨近之先，當記念造你的主。|zh
416|12|1|1|Let your mind be turned to your Maker in the days of your strength, while the evil days come not, and the years are far away when you will say, I have no pleasure in them;|en
417|12|2|2|不要等到日頭、光明、月亮、星宿變為黑暗，雨後雲彩反回，|zh
418|12|2|2|While the sun, or the light, or the moon, or the stars, are not dark, and the clouds come not back after the rain;|en
419|12|3|3|看守房屋的發顫，有力的屈身，推磨的稀少就止息，從窗戶往外看的都昏暗；|zh
420|12|3|3|In the day when the keepers of the house are shaking for fear, and the strong men are bent down, and the women who were crushing the grain are at rest because their number is small, and those looking out of the windows are unable to see;|en
421|12|4|4|街門關閉，推磨的響聲微小，雀鳥一叫，人就起來，唱歌的女子也都衰微。|zh
422|12|4|4|When the doors are shut in the street, and the sound of the crushing is low, and the voice of the bird is soft, and the daughters of music will be made low;|en
423|12|5|5|人怕高處，路上有驚慌，杏樹開花，蚱蜢成為重擔，人所願的也都廢掉；因為人歸他永遠的家，弔喪的在街上往來。|zh
424|12|5|5|And he is in fear of that which is high, and danger is in the road, and the tree is white with flower, and the least thing is a weight, and desire is at an end, because man goes to his last resting-place, and those who are sorrowing are in the streets;|en
425|12|6|6|銀鍊折斷，金罐破裂，瓶子在泉旁損壞，水輪在井口破爛，|zh
426|12|6|6|Before ever the silver cord is cut, or the vessel of gold is broken, or the pot is broken at the fountain, or the wheel broken at the water-hole;|en
427|12|7|7|塵土仍歸於地，靈仍歸於賜靈的神。|zh
428|12|7|7|And the dust goes back to the earth as it was, and the spirit goes back to God who gave it.|en
429|12|8|8|傳道者說：虛空的虛空，凡事都是虛空。|zh
430|12|8|8|All things are to no purpose, says the Preacher, all is to no purpose.|en
431|12|9|9|再者，傳道者因有智慧，仍將知識教訓眾人；又默想，又考查，又陳說許多箴言。|zh
432|12|9|9|And because the Preacher was wise he still gave the people knowledge; searching out, testing, and putting in order a great number of wise sayings.|en
433|12|10|10|傳道者專心尋求可喜悅的言語，是憑正直寫的誠實話。|zh
434|12|10|10|The Preacher made search for words which were pleasing, but his writing was in words upright and true.|en
435|12|11|11|智慧人的言語好像刺棍；會中之師的言語又像釘穩的釘子，都是一個牧者所賜的。|zh
436|12|11|11|The words of the wise are pointed, and sayings grouped together are like nails fixed with a hammer; they are given by one guide.|en
437|12|12|12|我兒，還有一層，你當受勸戒：著書多，沒有窮盡；讀書多，身體疲倦。|zh
438|12|12|12|And further, my son, take note of this: of the making of books there is no end, and much learning is a weariness to the flesh.|en
439|12|13|13|這些事都已聽見了，總意就是：敬畏神，謹守他的誡命，這是人所當盡的本分（或譯：這是眾人的本分）。|zh
440|12|13|13|This is the last word. All has been said. Have fear of God and keep his laws; because this is right for every man.|en
441|12|14|14|因為人所做的事，連一切隱藏的事，無論是善是惡，神都必審問。|zh
442|12|14|14|God will be judge of every work, with every secret thing, good or evil.|en
